Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1140869_2,360/EE-LID GKP/15/04/2026,"Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Laying/Installation and testing of Lightning arrester including earthing at Doharighat Shayak pump canal, Ballia.",1.0,6114388.0,TEQQNO INFRA POWER PRIVATE LIMITED,INR,"3,090,000",1,6115450,M/S CHAUDHARI ENGINEERING WORKS,14-May-2026 01:09 PM,Rejected-Finance,L3,03-Jul-2026 07:26 PM,03-Jul-2026,"INR 3,090,000",45.0,Nishant Sahay,03-Jul-2026 09:04 PM,360aoc.pdf (385.00 KB),L1,EE LID GORAKHPUR,Internal,,Nishant Sahay,03-Jul-2026 07:26 PM,finsummary_2144912.pdf (445.86 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,18-May-2026 05:57 PM,technical_2144912.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-May-2026 06:01 PM,18-May-2026 06:20 PM,techsummary_2144912.pdf (297.27 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,18-May-2026 06:47 PM,finance_2144912.pdf,BOQ Comparative Chart,AOC,854.0,Nil,Nil,No,08-May-2026 06:00 PM,15-May-2026 03:00 PM,08-May-2026 06:00 PM,15-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:00 PM,15-May-2026 12:00 PM,18-May-2026 06:20 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,1.0,TECHNICAL BID CORRIGENDUM,Technical Bid,,"Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Laying/Installation and testing of Lightning arrester including earthing at Doharighat Shayak pump canal, Ballia.","Nabard funded modernization of Doharighat Shayak Pump Canal, Dist-Ballia. Supply, Laying/Installation and testing of Lightning arrester including earthing at Doharighat Shayak pump canal, Ballia.",Please refer Tender documents. ,NA ,"39,42,000",Miscellaneous Works,NA ,Tender,90.0,45.0,BALLIA,277001.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,360/EE-LID GKP/15/04/2026,2026_UPIDM_1140869_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"78,840",No,fixed,,Nil,Nil,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,AOC
,,,,,,,,,2,6117343,M/S M.K. ENTERPRISES,15-May-2026 09:45 AM,Rejected-Finance,L2,03-Jul-2026 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6114388,TEQQNO INFRA POWER PRIVATE LIMITED,15-May-2026 10:08 AM,Accepted-AOC,L1,03-Jul-2026 09:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
