Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
17-Jul-2026,"INR 5,369,028",90.0,Gyanendra Kumar,16-Jul-2026 05:46 PM,492_1.pdf (344.00 KB),1,6176400,M/S PAWAN SUT ENTERPRISES,07-Jun-2026 01:40 PM,Rejected-Finance,Rejected,16-Jul-2026 04:19 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2026_REDUP_1155809_1,492/SE RED Lucknow/Sitapur/26-27 Dt 20/05/2026,"Under District Sitapur, Construction of Interlocking Road and drain from the house of Block Sidhauli, Gram Panchayat Tikauli Ori Lal to the house of Ram Prakash to Rajesh Shukla, Gangadei house to CC Road, Lot No 1",1.0,6176333.0,Yashoda Nandan Shukla,INR,"5,369,028",Technical,Summary,Gyanedra Kumar,12-Jun-2026 03:14 PM,,Er Gyanendra Kumar SE RED Lucknow Circle,Internal,,Gyanendra Kumar,16-Jul-2026 04:19 PM,finsummary_2165272.pdf (344.28 KB),Finance,Summary,Gyanedra Kumar,27-Jun-2026 01:17 PM,,BOQ Comparative Chart,Er Gyanendra Kumar SE RED Lucknow,Internal,"Er Gyanendra Kumar SE RED Lucknow, Er R P Singh EE RED Sitapur, Er S K Rai EE RED Raebareli, Mr A K Sahu DAO RED Sitapur",Gyanendra Kumar,25-Jun-2026 03:26 PM,26-Jun-2026 12:00 PM,techsummary_2165272.pdf (414.15 KB),AOC,"Under District Sitapur, Construction of Interlocking Road and drain from the house of Block Sidhauli, Gram Panchayat Tikauli Ori Lal to the house of Ram Prakash to Rajesh Shukla, Gangadei house to CC Road, Lot No 1","Under District Sitapur, Construction of Interlocking Road and drain from the house of Block Sidhauli, Gram Panchayat Tikauli Ori Lal to the house of Ram Prakash to Rajesh Shukla, Gangadei house to CC Road, Lot No 1",Please refer Tender documents. ,NA ,"54,02,000",Civil Works,NA ,Tender,90.0,NA ,Sitapur,261001.0,SE RED Lucknow Circle  ,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016  ",05-Jun-2026 11:00 AM ,SE RED Lucknow Circle,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,492/SE RED Lucknow/Sitapur/26-27 Dt 20/05/2026,2026_REDUP_1155809_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,000",Nil,Nil,No,1.0,Date Extend,Date,,"1,08,040",No,percentage,2.0%,Nil,Nil,30-May-2026 06:55 PM,11-Jun-2026 12:30 PM,30-May-2026 06:55 PM,10-Jun-2026 12:00 PM,NA ,NA ,30-May-2026 06:55 PM,10-Jun-2026 12:00 PM,26-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,SE RED Lucknow Circle,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016",AOC
,,,,,,2,6176333,Yashoda Nandan Shukla,07-Jun-2026 06:08 PM,Accepted-AOC,AoC,16-Jul-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(Boq),,,AOC
