Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
03-Jul-2026,"INR 372,752",90.0,Haseeb Akhter Siddiqui,03-Jul-2026 05:35 PM,OrderM.pdf (479.00 KB),AOC,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",2026_UPJNM_1160333_1,501 / NIVIDA / 34 dated 06-06-2026,"Operation of Electrical and Mechanical equipment including removal and disposal of choking materials garbage etc. at 12 MLD Morigate (old) sewage pumping station including associated Tapings, Prayagraj",1.0,6204470.0,SHABNAM ENTERPRISES,INR,"372,752",1,6200404,chaudhary engineering works,16-Jun-2026 05:42 PM,Rejected-AOC,L3,03-Jul-2026 05:35 PM,Technical,Three bid admitted for technical bid opening of tender,Haseeb Akhter Siddiqui,19-Jun-2026 04:48 PM,,Exeuctive Engineer,Internal,"Assistant Engineer (E/M), Assistant Engineer(Civil), Accountant and computer",Haseeb Akhter Siddiqui,01-Jul-2026 06:58 PM,finsummary_2174584.pdf (222.50 KB),Finance,Three bid admitted for Financial bid opening of tender,SHIV PAL SINGH,25-Jun-2026 03:37 PM,,BOQ Comparative Chart,Exeuctive Engineer,Internal,"Assistant Engineer (Civil),Assistant Engineer(E/M), Accountant and Computer",Haseeb Akhter Siddiqui,24-Jun-2026 01:16 PM,25-Jun-2026 02:30 PM,techsummary_2174584.pdf (723.57 KB),AOC,"7,690",No,fixed,,"Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,Executive Engineer,"Office of the Executive Engineer, Construction Division (E/M), U.P. Jal Nigam (Urban), Prayagraj",1,BG - Bank Guarantee,"1,180","Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,No,"Operation of Electrical and Mechanical equipment including removal and disposal of choking materials garbage etc. at 12 MLD Morigate (old) sewage pumping station including associated Tapings, Prayagraj","Operation of Electrical and Mechanical equipment including removal and disposal of choking materials garbage etc. at 12 MLD Morigate (old) sewage pumping station including associated Tapings, Prayagraj",AS PER TENDER DOCUMENTS ,NA ,,Miscellaneous Services,NA ,Tender,120.0,90.0,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,211007.0,NA ,NA ,NA ,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",501 / NIVIDA / 34 dated 06-06-2026,2026_UPJNM_1160333_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,12-Jun-2026 06:50 PM,19-Jun-2026 04:15 PM,12-Jun-2026 06:50 PM,19-Jun-2026 03:00 PM,12-Jun-2026 06:50 PM ,19-Jun-2026 12:00 PM ,12-Jun-2026 06:50 PM,19-Jun-2026 03:00 PM,25-Jun-2026 02:30 PM,AOC
,,,,,,,,,,,,,,,,2,6204470,SHABNAM ENTERPRISES,18-Jun-2026 01:55 PM,Accepted-AOC,L1,03-Jul-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6204233,SHIFA ENTERPRISES,18-Jun-2026 12:00 PM,Rejected-AOC,L2,03-Jul-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
