Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
16-Jul-2026,"INR 4,468,337.88",180.0,Sujeet Kumar Sinha,15-Jul-2026 11:27 AM,610_18.pdf (1108.00 KB),Technical,Summary,Sujeet Kumar Sinha,06-Jun-2026 02:56 PM,,Er S K Sinha SE RED Devipatan Circle Gonda,Internal,"Er S K Sinha SE RED Devipatan Circle Gonda, Er S K Sinha EE RED Bahraich, Er Kamal Kishore EE RED Balrampur, Mt Ankur Mishra DAO RED Bahraich",Sujeet Kumar Sinha,06-Jun-2026 04:15 PM,12-Jun-2026 12:00 PM,techsummary_2147214.pdf (343.34 KB),Finance,Summary,Sujeet Kumar Sinha,18-Jun-2026 05:33 PM,,BOQ Comparative Chart,Er S K Sinha Devipatan Circle Gonda,Internal,,Sujeet Kumar Sinha,15-Jul-2026 11:09 AM,finsummary_2147214.pdf (1107.79 KB),1.0,6145230.0,M/s Vikram Jaiswal,INR,"4,468,337.88",1,6145212,BAWANDALY SINGH,27-May-2026 04:11 PM,Rejected-Finance,Rejected,15-Jul-2026 11:09 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE,2026_REDUP_1147606_18,610/SE RED Devipatan/Bahraich/25-26 Dt 19/03/2026,"Under District Bahraich, Construction of interlocking road from Farda Payagpur link road in Gram Panchayat Imliyaganj towards Fauj Pratap Singh house in Majra Ishwaripurwa, Lot No 18",AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE,610/SE RED Devipatan/Bahraich/25-26 Dt 19/03/2026,2026_REDUP_1147606_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,000",Nil,Nil,No,"Under District Bahraich, Construction of interlocking road from Farda Payagpur link road in Gram Panchayat Imliyaganj towards Fauj Pratap Singh house in Majra Ishwaripurwa, Lot No 18","Under District Bahraich, Construction of interlocking road from Farda Payagpur link road in Gram Panchayat Imliyaganj towards Fauj Pratap Singh house in Majra Ishwaripurwa, Lot No 18",Please refer Tender documents. ,NA ,"38,04,000",Civil Works,NA ,Tender,90.0,NA ,Bahraich,271801.0,"SE RED, Devipatan Circle Gonda ","SE RED, Devipatan Circle Gonda, Near SP Awas, Police Line, Gonda  ",18-May-2026 11:00 AM ,"SE RED, Devipatan Circle Gonda",No ,No,"76,080",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"SE RED, Devipatan Circle Gonda","SE RED, Devipatan Circle Gonda, Near SP Awas, Police Line, Gonda",12-May-2026 12:00 PM,29-May-2026 12:30 PM,12-May-2026 12:00 PM,28-May-2026 12:00 PM,NA ,NA ,12-May-2026 12:00 PM,28-May-2026 12:00 PM,12-Jun-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6145230,M/s Vikram Jaiswal,27-May-2026 03:41 PM,Accepted-AOC,AoC,15-Jul-2026 11:27 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,AOC
