Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,336",Nil,Nil,No,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,Vikas Khand Ramkola ke Gram Chotki Bagar Tola Main Pitch Marg se Dhobipur jaane wale marg par interlocking sadak nirman karya.,Vikas Khand Ramkola ke Gram Chotki Bagar Tola Main Pitch Marg se Dhobipur jaane wale marg par interlocking sadak nirman karya.,Please refer Tender documents. ,NA ,"35,04,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,1.0,SBI Bank,"70,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,EE RED KUSHINAGAR,EE RED KUSHINAGAR,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_26,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,6148565,M/s Bindu Devi,28-May-2026 12:13 PM,Rejected-Finance,L2,17-Jul-2026 01:53 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_26,2742/EE TENDER/KUSHINAGAR,Vikas Khand Ramkola ke Gram Chotki Bagar Tola Main Pitch Marg se Dhobipur jaane wale marg par interlocking sadak nirman karya.,1.0,6147601.0,PRASHANSHA CONSTRUCTION CO.,INR,100.0,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 01:53 PM,finsummary_2153534.pdf (146.11 KB),Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 02:18 PM,,BOQ Comparative Chart,Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 08:41 AM,,18-Jul-2026,INR 100,90.0,GIRISH KUMAR,18-Jul-2026 11:12 AM,26.pdf (146.00 KB),EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 05:14 PM,01-Jun-2026 06:00 PM,techsummary_2153534.pdf (942.12 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,AOC,2,6147601,PRASHANSHA CONSTRUCTION CO.,28-May-2026 11:27 AM,Accepted-AOC,L1,18-Jul-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
