Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE,I/910401/2026/SE RED Prayagraj/Prayagraj/26-27 Dt 06/04/2026,2026_REDUP_1147154_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Under District Prayagraj, Mohalla Chhota Baghada (Cachar) in Dharharia from Purvanchal Book House to Brijesh Singh Sengar house and Raju Singh house to Vipin Mishra house to Vipin Mishra house, Lot NO 3","Under District Prayagraj, Mohalla Chhota Baghada (Cachar) in Dharharia from Purvanchal Book House to Brijesh Singh Sengar house and Raju Singh house to Vipin Mishra house to Vipin Mishra house, Lot NO 3",Please refer Tender documents. ,NA ,"74,20,000",Civil Works,NA ,Tender,90.0,NA ,Prayagraj,228001.0,SE RED Prayagraj Circle ,"SE RED Prayagraj Circle, 21 Church Lane, Alenganj, Prayagraj  ",11-May-2026 11:00 AM ,SE RED Prayagraj Circle,No ,No,SE RED Prayagraj Circle,"SE RED Prayagraj Circle, 21 Church Lane, Alenganj, Prayagraj","1,48,400",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"3,000",Nil,Nil,No,10-May-2026 10:55 AM,20-May-2026 12:30 PM,10-May-2026 10:55 AM,19-May-2026 12:00 PM,NA ,NA ,10-May-2026 10:55 AM,19-May-2026 12:00 PM,24-Jun-2026 12:00 PM,1.0,SBI Bank,AOC,Technical,d,Satyaprakash Mishra,22-May-2026 12:18 PM,,Er Hemant Saxena SE RED Prayagraj,Internal,"Er Hemant Saxena SE RED Prayagraj, Er Vipul Chandra EE RED Kaushambi, Er S P Mishra EE RED Prayagraj, Mr R P Ram DAO Prayagraj",Hemant Sexena,10-Jul-2026 09:39 AM,finsummary_2145709.pdf (739.81 KB),Finance,d,Satyaprakash Mishra,25-Jun-2026 01:11 PM,,BOQ Comparative Chart,Er Hemant Saxena SE RED Prayagraj,Internal,"Er Hemant Saxena SE RED Prayagraj, Er Vipul Chandra EE RED Kaushambi, Er S P Mishra EE RED Prayagraj, Mr R P Ram DAO Prayagraj",Hemant Sexena,20-Jun-2026 02:46 PM,24-Jun-2026 12:00 PM,techsummary_2145709.pdf (95.96 KB),25-Jul-2026,"INR 7,354,318",90.0,Hemant Sexena,25-Jul-2026 02:35 PM,910401_3.pdf (489.00 KB),1,6124881,LAXMI TRADERS,18-May-2026 03:59 PM,Accepted-AOC,AoC,25-Jul-2026 02:35 PM,1.0,6124881.0,LAXMI TRADERS,INR,"7,354,318",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE,2026_REDUP_1147154_3,I/910401/2026/SE RED Prayagraj/Prayagraj/26-27 Dt 06/04/2026,"Under District Prayagraj, Mohalla Chhota Baghada (Cachar) in Dharharia from Purvanchal Book House to Brijesh Singh Sengar house and Raju Singh house to Vipin Mishra house to Vipin Mishra house, Lot NO 3",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6124914,M/S NEEL MANI SINGH CONTRACTOR,18-May-2026 03:17 PM,Rejected-Finance,Rejected,10-Jul-2026 09:39 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6125084,M/s Raj Construction,18-May-2026 03:38 PM,Rejected-Finance,Rejected,10-Jul-2026 09:39 AM,,,,,,,,,,AOC
