Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
16-Jul-2026,"INR 6,058,368.39",180.0,MuneshKumar Lodhi,16-Jul-2026 05:07 PM,16.pdf (515.00 KB),a,Technical,c,MuneshKumar Lodhi,23-Jun-2026 03:57 PM,,Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,23-Jun-2026 04:58 PM,29-Jun-2026 12:00 PM,techsummary_2165538.pdf (116.62 KB),ER MUNESH KUMAR LODHI,Internal,se,MuneshKumar Lodhi,16-Jul-2026 05:05 PM,finsummary_2165538.pdf (514.52 KB),Finance,c,MuneshKumar Lodhi,29-Jun-2026 06:20 PM,,BOQ Comparative Chart,1.0,6165991.0,M/S SUNIL KUMAR JAISWAL,INR,"6,058,368.39",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155906_16,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,Baniyadeeh Chauraha Netwar se Ekdengwa PWD road ke sriram ke ghar se siyaram ke bag tak lepan karya,1,6172184,JAY CONSTRUCTION,05-Jun-2026 08:20 PM,Rejected-Finance,r,16-Jul-2026 05:05 PM,AOC,"2,714",Nil,Nil,No,1.0,SBI Bank,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,29-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,technical,Baniyadeeh Chauraha Netwar se Ekdengwa PWD road ke sriram ke ghar se siyaram ke bag tak lepan karya,Baniyadeeh Chauraha Netwar se Ekdengwa PWD road ke sriram ke ghar se siyaram ke bag tak lepan karya,as per sbd ,NA ,"60,71,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,2026_REDUP_1155906_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,21,000",No,fixed,,Nil,Nil,SE RED BASTI,O/O SE RED BASTI,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6165991,M/S SUNIL KUMAR JAISWAL,05-Jun-2026 11:17 AM,Accepted-AOC,a,16-Jul-2026 05:07 PM,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
