Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
09-Jul-2026,"INR 468,497.124",45.0,himanshu dharia,09-Jul-2026 08:38 AM,boqcomparativelt2.pdf (22.00 KB),L1,1.0,6142828.0,S S CONSTRUCTION COMPANY,INR,"468,497.124","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",2026_UPIDC_1150888_2,01/EE/2026-27,01/EE/2026-27(LOT-2),1,6142956,M/S SAVERA BUILDCON,26-May-2026 11:25 AM,Rejected-Finance,L2,09-Jul-2026 08:16 AM,Finance,02 Bidder Admitted,himanshu dharia,09-Jul-2026 08:08 AM,finance_2155524.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,S N UPENDRA,himanshu dharia,12-Jun-2026 11:56 AM,12-Jun-2026 12:00 PM,techsummary_2155524.pdf (232.08 KB),Technical,02 Bidder Admited,himanshu dharia,12-Jun-2026 11:44 AM,technical_2155524.pdf,Himanshu Dharia,Internal,SN UPENDRA ROHIT,himanshu dharia,09-Jul-2026 08:16 AM,finsummary_2155524.pdf (21.73 KB),AOC,20-May-2026 12:00 PM,26-May-2026 02:00 PM,20-May-2026 12:00 PM,26-May-2026 12:00 PM,NA ,NA ,20-May-2026 12:00 PM,26-May-2026 12:00 PM,12-Jun-2026 12:00 PM,EXECUTIVE ENGINEER,"Office of EE MGCCD6, MEERUT",766.0,Nil,Nil,No,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,As per TD,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",01/EE/2026-27,2026_UPIDC_1150888_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,01/EE/2026-27(LOT-2),01/EE/2026-27(LOT-2),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,45.0,MORADABAD,244001.0,NA ,NA ,NA ,MEERUT,No ,No,AOC
,,,,,,,,,,,,,,,,2,6142828,S S CONSTRUCTION COMPANY,26-May-2026 10:41 AM,Accepted-AOC,L1,09-Jul-2026 08:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
