Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
16-Jul-2026,"INR 881,207.65",90.0,Narendra chaudhary,16-Jul-2026 03:34 PM,Shankar0007.pdf (1074.00 KB),l1,1.0,6139359.0,M/S SUNIL KUNAR,INR,"881,207.65",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1150371_9,270/RED/TE/26-27dt-28.04.26,Nagar Panchyat Ugu me Motilal Master ke Ghar se Shankar Ji ke minder tak interloking Road evam Nali ka Nirman karye,1,6138500,M/S DIPTI KATIYAR,24-May-2026 01:45 PM,Rejected-AOC,l2,16-Jul-2026 03:34 PM,Finance,Summary,Narendra chaudhary,16-Jul-2026 03:22 PM,finance_2154022.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,04-Jun-2026 12:31 PM,04-Jun-2026 12:35 PM,techsummary_2154022.pdf (499.03 KB),Technical,summary,Narendra chaudhary,04-Jun-2026 12:26 PM,technical_2154022.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,16-Jul-2026 03:31 PM,finsummary_2154022.pdf (1073.94 KB),AOC,Er Narendra Chaudhary,,"18,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,270/RED/TE/26-27dt-28.04.26,2026_REDUP_1150371_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,384",Nil,Nil,No,19-May-2026 09:00 AM,25-May-2026 12:30 PM,19-May-2026 09:00 AM,25-May-2026 12:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 12:00 PM,04-Jun-2026 12:35 PM,Nagar Panchyat Ugu me Motilal Master ke Ghar se Shankar Ji ke minder tak interloking Road evam Nali ka Nirman karye,Nagar Panchyat Ugu me Motilal Master ke Ghar se Shankar Ji ke minder tak interloking Road evam Nali ka Nirman karye,Plz Rrefer DOc ,NA ,"8,81,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,AOC
,,,,,,,,,,,,,,,,2,6139359,M/S SUNIL KUNAR,25-May-2026 09:11 AM,Accepted-AOC,l1,16-Jul-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
