Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Technical,FINAL,Chaman Srivastava,04-Jul-2026 05:55 PM,,27-Jul-2026,"INR 867,910",90.0,RAJNEESH KUMAR,27-Jul-2026 04:54 PM,WARDNO1HANSARI.pdf (347.00 KB),FINAL,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,04-Jul-2026 05:57 PM,10-Jul-2026 12:30 PM,techsummary_2168632.pdf (785.43 KB),1,6186121,LUCKY ENTERPRISES,11-Jun-2026 07:55 AM,Rejected-Finance,N,27-Jul-2026 04:52 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1157297_12,378/EE/RED/Tender/26-27 Dated 25-04-2026,Ward no 01 Hansari New govind Nagar main Sankar ji Mandir se Shri Brijnandan Ahirwar ke makan ki aur Apex sadak va nali nirman karya.,Finance,FINAL,RAJNEESH KUMAR,27-Jul-2026 04:49 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Jul-2026 04:52 PM,finsummary_2168632.pdf (347.23 KB),1.0,6186106.0,M/s SIDDHI VINAYAK CONSTRUCTION,INR,"867,910",AOC,1,Fee/PreQual/Technical,.pdf,sbd,854.0,Nil,Nil,No,EE RED Jhansi,EE RED Jhansi,Ward no 01 Hansari New govind Nagar main Sankar ji Mandir se Shri Brijnandan Ahirwar ke makan ki aur Apex sadak va nali nirman karya.,Ward no 01 Hansari New govind Nagar main Sankar ji Mandir se Shri Brijnandan Ahirwar ke makan ki aur Apex sadak va nali nirman karya.,Please refer Tender documents. ,NA ,"8,73,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 01 Hansari New govind Nagar main Sankar ji,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"18,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,378/EE/RED/Tender/26-27 Dated 25-04-2026,2026_REDUP_1157297_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,05-Jun-2026 02:00 PM,11-Jun-2026 03:30 PM,05-Jun-2026 02:00 PM,11-Jun-2026 12:00 PM,NA ,NA ,05-Jun-2026 02:00 PM,11-Jun-2026 12:00 PM,10-Jul-2026 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,2,6186106,M/s SIDDHI VINAYAK CONSTRUCTION,11-Jun-2026 08:10 AM,Accepted-AOC,Y,27-Jul-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
