S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1,Fee,.pdf,Corrigendum Date,28-May-2026 10:00 AM,04-Jun-2026 12:00 PM,28-May-2026 10:00 AM,03-Jun-2026 05:00 PM,NA ,NA ,28-May-2026 10:00 AM,03-Jun-2026 05:00 PM,06-Jun-2026 10:00 AM,"12,000",Yes,fixed,,Nil,Nil,Clearance of Lohkarera Drain,Clearance of Lohkarera Drain,Please refer Tender documents. ,NA ,"6,00,000",Civil Works,NA ,Tender,90.0,20.0,Clearance of Lohkarera Drain,282001.0,NA ,NA ,NA ,Agra,No ,No,Executive Engineer,"LDAC, AGRA",266.0,Nil,Nil,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,01/EE/2026-27,2026_UPIDC_1145201_39,Yes,Open Tender,Item Wise,Works,3.0,No,No,Online,No,No,No,AOC,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,2026_UPIDC_1145201_39,01/EE/2026-27,Clearance of Lohkarera Drain,1,6163993,CHAHAR CONSTRUCTION,03-Jun-2026 12:10 PM,Rejected-Technical,Some Document Is Invalid,05-Jun-2026 05:30 PM,1.0,6151225.0,M/s SADANBABU CONTRACTOR,INR,"246,457.05",Finance,Admitted,NEERAJ KUMAR SINGH,06-Jun-2026 01:49 PM,,BOQ Comparative Chart,Neeraj Kumar Singh,Internal,"Binod Kumar Singh, Neeraj Kumar Singh",NEERAJ KUMAR SINGH,24-Jun-2026 04:11 PM,finsummary_2163237.pdf (460.26 KB),Technical,Admitted,NEERAJ KUMAR SINGH,04-Jun-2026 05:24 PM,,02-Jul-2026,"INR 246,457.05",20.0,NEERAJ KUMAR SINGH,02-Jul-2026 11:24 AM,Lohkaraira.pdf (460.00 KB),Accepted,Neeraj Kumar Singh,Internal,"Binod Kumar Singh , Neeraj Kumar Singh",NEERAJ KUMAR SINGH,05-Jun-2026 05:30 PM,06-Jun-2026 10:00 AM,techsummary_2163237.pdf (977.70 KB),AOC
,,2,PreQual/Technical,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6157247,HARPRASAD KAUSHAL INTERPRISESS,03-Jun-2026 04:31 PM,Rejected-Finance,L2,24-Jun-2026 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,3,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6151225,M/s SADANBABU CONTRACTOR,30-May-2026 01:52 PM,Accepted-AOC,L1,02-Jul-2026 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
