Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
15-Apr-2026 02:00 PM,27-Apr-2026 01:00 PM,15-Apr-2026 02:00 PM,27-Apr-2026 12:00 PM,NA ,NA ,15-Apr-2026 02:00 PM,27-Apr-2026 12:00 PM,16-May-2026 11:00 AM,"2,354",Nil,Nil,No,"3,73,000",No,fixed,,Nil,Nil,Superintending Engineer,Office of the Superintending Engineer Irrigation Work Circle Tubewell colony Moradabad,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",01/SEIWC/2026-27,2026_UPIDC_1136947_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,lot 01 Kalagarh bandh se Janpad Kannauj tak Ramganga nadi ke dono kinare par flood plain zone ke simankan ka karya.,lot 01 Kalagarh bandh se Janpad Kannauj tak Ramganga nadi ke dono kinare par flood plain zone ke simankan ka karya.,AS PER NIT ,NA ,"1,86,50,000",Civil Works,NA ,Tender,90.0,365.0,MORADABAD,244001.0,NA ,NA ,NA ,MORADABAD,No ,No,AOC,Rajeev Mittal,Internal,SE IWC MORADABAD AND SE EGCCC BIJNOR,Rajeev Mittal,30-Jul-2026 04:45 PM,finsummary_2123079.pdf (401.42 KB),Technical,Summary,Rajeev Mittal,12-May-2026 05:23 PM,,Rajeev Mittal,Internal,SE IWC MORADABAD AND SE EGCCC BIJNOR,Rajeev Mittal,12-May-2026 05:30 PM,16-May-2026 11:00 AM,techsummary_2123079.pdf (423.79 KB),Finance,Summary,Rajeev Mittal,02-Jul-2026 04:24 PM,,BOQ Comparative Chart,1,6064035,ATUL KUMAR GUPTA,27-Apr-2026 09:28 AM,Accepted-AOC,L1,30-Jul-2026 04:51 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",2026_UPIDC_1136947_1,01/SEIWC/2026-27,lot 01 Kalagarh bandh se Janpad Kannauj tak Ramganga nadi ke dono kinare par flood plain zone ke simankan ka karya.,1.0,6064035.0,ATUL KUMAR GUPTA,INR,"18,622,500",30-Jul-2026,"INR 18,622,500",365.0,Rajeev Mittal,30-Jul-2026 04:51 PM,AOCFloodzon.pdf (401.00 KB),AGREEMENT NO. 01/SE/2026-27 SHRI ATUL KUMAR GUPTA CONTRACTOR S/O SHRI RAMKUMAR GUPTA TATARPUR LALU A-2 ADARSH NAGAR NAZIBABAD DISTT BIJNOR,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6068781,dinesh kumar contractor,25-Apr-2026 04:24 PM,Rejected-AOC,L2,30-Jul-2026 04:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6071296,M/S S R CONSTRUCTION,27-Apr-2026 10:46 AM,Rejected-Technical,All technical document is not complete,12-May-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
