Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
13-Jul-2026,"INR 210,073.6",21.0,RAKESH KUMAR,13-Jul-2026 11:58 AM,sherpur.pdf (429.00 KB),AOC,1.0,6170554.0,SHAILENDRA SINGH,INR,"210,073.6","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",2026_UPIDC_1155504_9,01/EE/2026-27,SILT CLEARENCE OF SHERPUR ESCAPE FROM KM. 0.000 TO KM. 4.500,1,6173741,BABA PRESS AND TRADERS,06-Jun-2026 09:59 AM,Rejected-AOC,ACCEPTED,13-Jul-2026 11:58 AM,Technical,2 bidder admitted,RAKESH KUMAR,10-Jun-2026 01:42 PM,technical_2164724.pdf,Rakesh kumar,Internal,Rakesh kumar,RAKESH KUMAR,13-Jul-2026 11:34 AM,finsummary_2164724.pdf (102.87 KB),Finance,2 BIDDER ADMITTED,RAKESH KUMAR,11-Jun-2026 12:23 PM,,BOQ Comparative Chart,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,10-Jun-2026 01:53 PM,11-Jun-2026 12:00 PM,techsummary_2164724.pdf (102.87 KB),AOC,266.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",01/EE/2026-27,2026_UPIDC_1155504_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,01-Jun-2026 10:00 AM,06-Jun-2026 12:00 PM,01-Jun-2026 10:00 AM,06-Jun-2026 11:00 AM,NA ,NA ,01-Jun-2026 10:00 AM,06-Jun-2026 11:00 AM,11-Jun-2026 12:00 PM,EXECUTIVE ENGINEER,EXECUTIVE ENGINEER ETAWAH DIVISION L G C ETAWAH,1.0,SBI Bank,SILT CLEARENCE OF SHERPUR ESCAPE FROM KM. 0.000 TO KM. 4.500,SILT CLEARENCE OF SHERPUR ESCAPE FROM KM. 0.000 TO KM. 4.500,Please refer Tender documents. ,NA ,"5,25,000",Civil Works,NA ,Tender,90.0,21.0,ETAWAH,206001.0,NA ,NA ,NA ,ETAWAH DIVISION L G C ETAWAH,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"11,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,6174062,KAMLESH KUMAR CONTRACTOR,06-Jun-2026 10:13 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6172872,Maa Durga Traders,06-Jun-2026 10:01 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6170554,SHAILENDRA SINGH,06-Jun-2026 08:52 AM,Accepted-AOC,ACCEPTED,13-Jul-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6173973,SHREE SHYAMLA TRADERS,06-Jun-2026 09:39 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6173679,SHREYA JIYA TRADERS,06-Jun-2026 09:21 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
