Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
10-Jul-2026,"INR 8,026,189.42",60.0,DINESH KUMAR YADAV,10-Jul-2026 05:54 PM,AgreementROB546.pdf (1763.00 KB),"M/s Haribhan Singh Contractor, Agra",1,6065982,CREATIVE MINERALS INDIA PVT LTD,24-Apr-2026 11:40 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-May-2026 06:29 PM,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,2026_UPSBC_1136667_1,40/ET/CPM/Agra/2026-27 Date 13.04.2026,Construction of Road Work at 02 Lane Railway Over Bridge Crossing no. 546 (Mathura Palwal Rail Section) on N.H.-19 (Dautana) Nandgaon Barsana Marg in District Mathura (U.P.),1.0,6065439.0,HARIBHAN SINGH CONTRACTOR,INR,"8,026,189.42",Technical,Technical Summary,DINESH KUMAR YADAV,05-May-2026 06:29 PM,technical_2122547.pdf,D.K. Yadav,Internal,"Mohit Kumar (PM), Bhupendra Singh (AE), Ashutosh Dubey (Accountant)",DINESH KUMAR YADAV,06-Jul-2026 03:21 PM,finsummary_2122547.pdf (207.11 KB),Finance,Financial Summary,DINESH KUMAR YADAV,25-May-2026 05:27 PM,finance_2122547.pdf,BOQ Comparative Chart,D.K. Yadav,Internal,"Mohit Kumar (PM), Bhupendra Singh (AE), Ashutosh Dubey (Asst. Accountant)",DINESH KUMAR YADAV,05-May-2026 06:32 PM,05-May-2026 06:50 PM,techsummary_2122547.pdf (207.11 KB),AOC,Chief Project Manager,"H.N.5, Vishwakarma Enclave Ext., Shastripuram Road, Sikandra, Agra",1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,Technical Document,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,40/ET/CPM/Agra/2026-27 Date 13.04.2026,2026_UPSBC_1136667_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"5,900",As per tender document,As per tender document,No,15-Apr-2026 10:00 AM,24-Apr-2026 05:00 PM,15-Apr-2026 10:00 AM,24-Apr-2026 03:00 PM,NA ,NA ,15-Apr-2026 10:00 AM,24-Apr-2026 03:00 PM,05-May-2026 06:50 PM,"1,65,000",No,fixed,,As per tender document,As per tender document,Construction of Road Work at 02 Lane Railway Over Bridge Crossing no. 546 (Mathura Palwal Rail Section) on N.H.-19 (Dautana) Nandgaon Barsana Marg in District Mathura (U.P.),Construction of Road Work at 02 Lane Railway Over Bridge Crossing no. 546 (Mathura Palwal Rail Section) on N.H.-19 (Dautana) Nandgaon Barsana Marg in District Mathura (U.P.),Please refer Tender documents. ,NA ,"82,36,213",Civil Works - Bridges,NA ,Tender,60.0,60.0,Nandgawn Barsana Marg,281401.0,NA ,NA ,NA ,Agra,No ,No,AOC
,,,,,,,2,6065439,HARIBHAN SINGH CONTRACTOR,24-Apr-2026 01:23 PM,Accepted-AOC,Lowest Tenderer,10-Jul-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6066012,M/S Rakesh Kumar Contractor,24-Apr-2026 12:18 PM,Rejected-Finance,Find L2,06-Jul-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6065334,M/S SHREE RAM CONSTRUCTION,24-Apr-2026 01:59 PM,Rejected-Finance,Find Highest,06-Jul-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,6063752,M/S SONI RAM,22-Apr-2026 11:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-May-2026 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,6066428,TRIYAMBAK ENGINEERS,24-Apr-2026 01:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-May-2026 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
