Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Surendra Mohan Verma,Internal,J.P. SINGH,Surendra Mohan Verma,31-Mar-2026 08:41 PM,01-Apr-2026 09:00 AM,techsummary_2105384.pdf (1621.39 KB),Technical,Fee/PreQual/Technical,Surendra Mohan Verma,31-Mar-2026 08:35 PM,technical_2105384.pdf,06-Apr-2026,"INR 14,449,832.61",90.0,Surendra Mohan Verma,14-Jul-2026 08:09 PM,L_15.pdf (308.00 KB),AOC,1.0,Tender Revocation,Tender Revocation,31-Mar-2026 06:49 PM,Revocatio1891.pdf ,185.4,Technical Opening,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",2026_UPIDC_1122380_32,04/SE/2025-26,Anti Erosion work Between Km. 2.100 to Km. 2.400 and Construction of Counter Berm Between Km. 0.200 to 0.400 and Km. 1.000 to Km. 1.500 of Bhawari Gayghat Azagara bund on left bank of River Rapti in Distt. Siddharthnagar.,1,6009075,M/S ANAND CONSTRUCTION COMPANY,26-Mar-2026 10:52 AM,Rejected-Finance,L6,02-Apr-2026 02:06 PM,Surendra Mohan Verma,Internal,J P Singh,Surendra Mohan Verma,02-Apr-2026 02:06 PM,finsummary_2105384.pdf (283.71 KB),Finance,Finance,Surendra Mohan Verma,01-Apr-2026 01:39 PM,finance_2105384.pdf,BOQ Comparative Chart,1.0,6007725.0,M/S BABY SHAHI,INR,"14,449,832.61",AOC,1.0,SBI Bank,Superintending Engineer,"Superintending Engineer, Gandak Flood Circle, Basti","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",04/SE/2025-26,2026_UPIDC_1122380_32,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,21-Mar-2026 03:00 PM,26-Mar-2026 04:00 PM,21-Mar-2026 03:00 PM,26-Mar-2026 03:00 PM,NA ,NA ,21-Mar-2026 03:00 PM,26-Mar-2026 03:00 PM,01-Apr-2026 09:00 AM,Anti Erosion work Between Km. 2.100 to Km. 2.400 and Construction of Counter Berm Between Km. 0.200 to 0.400 and Km. 1.000 to Km. 1.500 of Bhawari Gayghat Azagara bund on left bank of River Rapti in Distt. Siddharthnagar.,Anti Erosion work Between Km. 2.100 to Km. 2.400 and Construction of Counter Berm Between Km. 0.200 to 0.400 and Km. 1.000 to Km. 1.500 of Bhawari Gayghat Azagara bund on left bank of River Rapti in Distt. Siddharthnagar.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Siddharthnagar,272153.0,NA ,NA ,NA ,"Superintending Engineer, Gandak Flood Circle, Bast",No ,No,"4,75,000",Yes,fixed,,Nil,Nil,"3,730",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6009104,M/s AWADH ASSOCIATES,26-Mar-2026 11:51 AM,Rejected-Finance,L5,02-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6007725,M/S BABY SHAHI,25-Mar-2026 07:00 PM,Accepted-AOC,L1,14-Jul-2026 08:09 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6000655,M/S GYAN PRAKASH,25-Mar-2026 02:16 PM,Rejected-AOC,L2,14-Jul-2026 08:09 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6007785,M/S JEET CONSTRUCTION,25-Mar-2026 05:57 PM,Rejected-Finance,L3,02-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6008375,M/S PRABHAT TRADERS,25-Mar-2026 10:45 PM,Rejected-Finance,L7,02-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6009449,M/s Raja Ram Shukla Contractor,26-Mar-2026 01:20 PM,Rejected-Finance,L4,02-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
