Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,2026_UPPRC_1132514_4,04/PM-16/UPPCL/2025-26,"CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE PIPARI, RAJKIYA BALIKA HIGH SCHOOL CHANGA AND RAJKIYA HIGH CHAUNNA DISTT- SONEBHDRA",1.0,6044053.0,M/S S K V ENTERPRISES,INR,"2,014,968.62",1,6042852,jaimanidev pandey,12-Apr-2026 08:15 PM,Rejected-AOC,L2 Firm,30-Jul-2026 03:54 PM,30-Jul-2026,"INR 2,014,968.62",70.0,ANIL KUMAR SINGH,30-Jul-2026 03:54 PM,4_4POW2526.pdf (937.00 KB),Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-02, Accountant",ANIL KUMAR SINGH,30-Jul-2026 03:50 PM,finsummary_2113756.pdf (1471.88 KB),Technical,Enclosed,ANIL KUMAR SINGH,02-May-2026 05:03 PM,technical_2113756.pdf,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-2, Accountant",ANIL KUMAR SINGH,02-May-2026 05:16 PM,02-May-2026 06:00 PM,techsummary_2113756.pdf (135.53 KB),Finance,Enclosed,ANIL KUMAR SINGH,30-Jul-2026 03:25 PM,finance_2113756.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,BID Document,"5,900",Nil,Nil,No,Project Manager Unit-16,"Office of The Project Manager Unit-16, Near Suzuki Bike Agency, Patel Chauraha Bharuhana Mirzapur",1.0,SBI Bank,"CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE PIPARI, RAJKIYA BALIKA HIGH SCHOOL CHANGA AND RAJKIYA HIGH CHAUNNA DISTT- SONEBHDRA","CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE PIPARI, RAJKIYA BALIKA HIGH SCHOOL CHANGA AND RAJKIYA HIGH CHAUNNA DISTT- SONEBHDRA",AS per BID Document ,NA ,"20,27,000",Civil Works,NA ,Tender,90.0,120.0,CHAUNNA DISTT- SONEBHDRA,231216.0,NA ,NA ,NA ,Mirzapur,No ,No,"41,000",No,fixed,,Nil,Nil,02-Apr-2026 09:00 AM,13-Apr-2026 04:00 PM,02-Apr-2026 09:00 AM,13-Apr-2026 02:00 PM,NA ,NA ,02-Apr-2026 09:00 AM,13-Apr-2026 02:00 PM,02-May-2026 06:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,04/PM-16/UPPCL/2025-26,2026_UPPRC_1132514_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6044053,M/S S K V ENTERPRISES,13-Apr-2026 01:42 PM,Accepted-AOC,L1 Firm,30-Jul-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
