Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
20-Jan-2026 06:55 PM,17-Feb-2026 11:00 AM,20-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,NA ,NA ,20-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,19-May-2026 12:50 PM,1.0,SBI Bank,1.0,Corrigendum 2,Date,,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","28,150",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/455 DT-14/01/2026,2026_YEIDA_1107376_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"Construction of Chabutra and Shed for Shamshan Ghat in Village- Usmanpur, YEA WC-06","Construction of Chabutra and Shed for Shamshan Ghat in Village- Usmanpur, YEA WC-06",Please refer Tender documents. ,NA ,"14,05,429",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,840.0,Nil,Nil,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1107376_14,YEA/GM(PROJECT)/2026/455 DT-14/01/2026,"Construction of Chabutra and Shed for Shamshan Ghat in Village- Usmanpur, YEA WC-06",1,5877603,M/S ADITYA BHATI CONTRACTOR AND SUPPLIERS,16-Feb-2026 03:34 PM,Rejected-Finance,L2,05-Jun-2026 02:32 PM,Finance,UNDER,RAJENDRA SINGH BHATI,05-Jun-2026 02:27 PM,,BOQ Comparative Chart,Committee,Internal,Committee,RAJENDRA SINGH BHATI,05-Jun-2026 02:32 PM,finsummary_2044586.pdf (91.83 KB),1.0,5859817.0,OM SAI INFRATECH,INR,"1,110,289.05",Committee,Internal,Committee,RAJENDRA SINGH BHATI,19-May-2026 12:48 PM,19-May-2026 12:50 PM,techsummary_2044586.pdf (657.18 KB),Technical,under,RAJENDRA SINGH BHATI,19-May-2026 12:42 PM,,05-Jun-2026,"INR 1,110,289.05",90.0,RAJENDRA SINGH BHATI,01-Jul-2026 05:36 PM,455.pdf (875.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5847183,M/S S M CONSTRUCTION,06-Feb-2026 02:23 PM,Rejected-Finance,L3,05-Jun-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5859817,OM SAI INFRATECH,10-Feb-2026 04:24 PM,Accepted-AOC,L1,01-Jul-2026 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5847274,S.A. CONSTRUCTION,06-Feb-2026 03:00 PM,Rejected-Technical,DISQUALIFIED,19-May-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5874406,VEDANT ENTERPRISES,15-Feb-2026 11:33 PM,Rejected-Technical,DISQUALIFIED,19-May-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
