S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
1,6157863,M/s SHAKTI CONSTRUCTION,01-Jun-2026 03:53 PM,Accepted-AOC,aoc,01-Jul-2026 04:21 PM,1.0,6157863.0,M/s SHAKTI CONSTRUCTION,INR,"435,912.38",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1153356_1,378/EE/RED/2026-27/05-05-2026,LOT27 VIKAS KHAND GARWAR GRAM PANCHAYAT RAMPUR BHOJ ME DAZY CONVENT SCHOOL SE KAMALU CHAUHAN KE DERA TAK DHAKKAN DAR NALI KA NIRMAN KARYA,01-Jul-2026,"INR 435,912.38",90.0,Ratnesh Kumar Gond,01-Jul-2026 04:21 PM,rispansiv378.pdf (71.00 KB),aoc,EE,Internal,aedao0,Ratnesh Kumar Gond,11-Jun-2026 05:54 PM,12-Jun-2026 10:00 AM,techsummary_2160564.pdf (70.55 KB),Finance,2 bid,Ratnesh Kumar Gond,12-Jun-2026 03:14 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,01-Jul-2026 04:19 PM,finsummary_2160564.pdf (70.55 KB),Technical,2 bid,Ratnesh Kumar Gond,07-Jun-2026 07:30 PM,,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,378/EE/RED/2026-27/05-05-2026,2026_REDUP_1153356_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,27-May-2026 09:00 AM,05-Jun-2026 12:30 PM,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,12-Jun-2026 10:00 AM,"9,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,LOT27 VIKAS KHAND GARWAR GRAM PANCHAYAT RAMPUR BHOJ ME DAZY CONVENT SCHOOL SE KAMALU CHAUHAN KE DERA TAK DHAKKAN DAR NALI KA NIRMAN KARYA,LOT27 VIKAS KHAND GARWAR GRAM PANCHAYAT RAMPUR BHOJ ME DAZY CONVENT SCHOOL SE KAMALU CHAUHAN KE DERA TAK DHAKKAN DAR NALI KA NIRMAN KARYA,Please refer Tender documents. ,NA ,"4,37,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,EE RED DIV BALLIA,EE RED DIV BALLIA,767.0,Nil,Nil,No,1.0,SBI Bank,AOC
2,6157874,SONA CONTRUCTION,01-Jun-2026 04:12 PM,Rejected-Finance,second lowest,01-Jul-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
