S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,Executive Engineer,Executive Engineer Flood Division Balrampur,"65,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,02-Jun-2026 10:00 AM,08-Jun-2026 03:00 PM,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,NA ,NA ,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,11-Jun-2026 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",01/EE/2026-27,2026_UPIDC_1156284_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Silt clearance of Navgaja Drain from Km 0.00 to km 8.000 in District Balrampur.,As Per Tender Notice,As Per Tender Notice ,NA ,"32,63,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Balrampur,271201.0,NA ,NA ,NA ,Balrampur,No ,No,AOC,Technical,Attached,Bharat Ram,10-Jun-2026 08:19 PM,,Bharatram,Internal,,Bharat Ram,16-Jul-2026 01:34 PM,finsummary_2166386.pdf (187.64 KB),Finance,Attached,Bharat Ram,16-Jul-2026 01:18 PM,,BOQ Comparative Chart,Er. Bharat Ram,Internal,,Bharat Ram,11-Jun-2026 08:32 AM,11-Jun-2026 11:30 AM,techsummary_2166386.pdf (207.07 KB),16-Jul-2026,"INR 1,349,602.8",15.0,Bharat Ram,16-Jul-2026 01:50 PM,navgaja.pdf (132.00 KB),1,6178894,AMRENDRA KUMAR TRIPATHI,08-Jun-2026 12:54 PM,Rejected-Finance,L3,16-Jul-2026 01:34 PM,1.0,6175564.0,M/S RAM NATH SHUKLA,INR,"1,349,602.8","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",2026_UPIDC_1156284_1,01/EE/2026-27,Silt clearance of Navgaja Drain from Km 0.00 to km 8.000 in District Balrampur.,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6171310,M/S KABIRA CONSTRUCTION,06-Jun-2026 03:01 PM,Rejected-Technical,Technical Bid Not Qualified,11-Jun-2026 08:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6177895,M/S KESHRAM CONTRACTOR,08-Jun-2026 09:34 AM,Rejected-Finance,L2,16-Jul-2026 01:34 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6175564,M/S RAM NATH SHUKLA,07-Jun-2026 03:54 PM,Accepted-AOC,L1,16-Jul-2026 01:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6178965,M/S R K CONSTRUCTION,08-Jun-2026 01:52 PM,Rejected-Technical,Technical Bid Not Qualified,11-Jun-2026 08:32 AM,,,,,,,,,,AOC
