S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6148456,M/s Bindu Devi,28-May-2026 11:54 AM,Rejected-Finance,L2,17-Jul-2026 06:40 PM,1.0,6147589.0,PRASHANSHA CONSTRUCTION CO.,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_1,2742/EE TENDER/KUSHINAGAR,SITARAM CHAURAHE PAR GAURI SHREERAM JANE WALE SAMPARK SE BARWA KHAS PANCHYAT BHAWAN HOTE HUE HARDEV GUPTA KE GOTTHA KE TARAF JANE WALE MARG PAR PICH ROAD KA NIRMAD KARYA,17-Jul-2026,INR 100,90.0,GIRISH KUMAR,17-Jul-2026 10:47 PM,1.pdf (215.00 KB),EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 04:43 PM,01-Jun-2026 06:00 PM,techsummary_2153378.pdf (942.12 KB),Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 01:16 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 06:40 PM,finsummary_2153378.pdf (87.82 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 09:26 AM,,AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,"2,336",Nil,Nil,No,SITARAM CHAURAHE PAR GAURI SHREERAM JANE WALE SAMPARK SE BARWA KHAS PANCHYAT BHAWAN HOTE HUE HARDEV GUPTA KE GOTTHA KE TARAF JANE WALE MARG PAR PICH ROAD KA NIRMAD KARYA,SITARAM CHAURAHE PAR GAURI SHREERAM JANE WALE SAMPARK SE BARWA KHAS PANCHYAT BHAWAN HOTE HUE HARDEV GUPTA KE GOTTHA KE TARAF JANE WALE MARG PAR PICH ROAD KA NIRMAD KARYA,Please refer Tender documents. ,NA ,"39,25,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"79,000",No,fixed,,Nil,Nil,AOC
2,6147589,PRASHANSHA CONSTRUCTION CO.,28-May-2026 06:16 AM,Accepted-AOC,L1,17-Jul-2026 10:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,AOC
