Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
24-Jul-2026,"INR 1,201,174.81",90.0,Rajesh Kumar Yadav,24-Jul-2026 06:14 PM,1327.pdf (508.00 KB),1,6215029,M/S D.S. CONSTRUCTION,23-Jun-2026 04:05 PM,Accepted-AOC,L1,24-Jul-2026 06:14 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1155535_9,521 DATE 16-05-2026,Jalhupur maurya basti me sadak/interlocking nirman karya,1.0,6215029.0,M/S D.S. CONSTRUCTION,INR,"1,201,174.81",Finance,Admitted,Rajesh Kumar Yadav,08-Jul-2026 01:45 PM,,BOQ Comparative Chart,EE,Internal,,Rajesh Kumar Yadav,06-Jul-2026 04:54 PM,07-Jul-2026 12:00 PM,techsummary_2165948.pdf (400.04 KB),Technical,Admitted,Rajesh Kumar Yadav,06-Jul-2026 04:50 PM,,EE,Internal,,Rajesh Kumar Yadav,09-Jul-2026 05:56 PM,finsummary_2165948.pdf (102.37 KB),AOC,"24,060",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,766.0,Nil,Nil,No,Jalhupur maurya basti me sadak/interlocking nirman karya,Jalhupur maurya basti me sadak/interlocking nirman karya,Please refer Tender documents. ,NA ,"12,03,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,VIKAS BHAWAN VARANASI,No ,No,1,Fee/PreQual/Technical,.pdf,Tender doc,01-Jun-2026 02:00 PM,29-Jun-2026 12:30 PM,01-Jun-2026 02:00 PM,29-Jun-2026 12:00 PM,NA ,NA ,01-Jun-2026 02:00 PM,29-Jun-2026 12:00 PM,07-Jul-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,521 DATE 16-05-2026,2026_REDUP_1155535_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE,VIKAS BHAWAN VARANASI,AOC
,,,,,,2,6215025,M/S PARTH ENTERPRISES,23-Jun-2026 03:10 PM,Rejected-Finance,L2,09-Jul-2026 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
