S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6238451.0,ROYAL CONSTRUCTION,INR,"2,375,139.09",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1166524_7,Notice No. 650 date 15-06-2026,Interlocking construction work in Gram Sabha Kotwa extending from beside Munna Sur house towards the Dalapur link road,1,6237076,M/s. Gopal Enterprises,09-Jul-2026 10:12 AM,Rejected-Finance,Higher,29-Jul-2026 06:12 PM,31-Jul-2026,"INR 2,375,139.09",90.0,Satyaprakash Mishra,31-Jul-2026 01:51 PM,kotwa.pdf (539.00 KB),AWARD OF CONTRACT,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,29-Jul-2026 06:12 PM,finsummary_2188051.pdf (490.33 KB),Technical,d,Devi Prasad Mishra,17-Jul-2026 06:52 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,21-Jul-2026 07:13 PM,24-Jul-2026 01:00 PM,techsummary_2188051.pdf (849.90 KB),Finance,d,Devi Prasad Mishra,24-Jul-2026 05:48 PM,,BOQ Comparative Chart,AOC,Interlocking construction work in Gram Sabha Kotwa extending from beside Munna Sur house towards the Dalapur link road,Interlocking construction work in Gram Sabha Kotwa extending from beside Munna Sur house towards the Dalapur link road,Please refer Tender documents. ,NA ,"23,87,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 650 date 15-06-2026,2026_REDUP_1166524_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,500",Nil,Nil,No,eeredallahabad,eeredallahabad,1,Fee/PreQual/Technical,.pdf,pdf,1.0,SBI Bank,1.0,extention of Date,Date,,04-Jul-2026 06:55 PM,16-Jul-2026 02:00 PM,04-Jul-2026 06:55 PM,15-Jul-2026 05:00 PM,NA ,NA ,04-Jul-2026 06:55 PM,15-Jul-2026 05:00 PM,24-Jul-2026 01:00 PM,"48,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6238451,ROYAL CONSTRUCTION,08-Jul-2026 08:50 PM,Accepted-AOC,accepted,31-Jul-2026 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,AOC
