S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6238146.0,YASH CONSTRUCTION,INR,"398,229.58",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1165534_1,29/MLA/AGRANORTH/26-27,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI DEEPAK BAGHEL HOUSE TO SHRI GIRRAJ HOUSE AT WARD NO.- 42, RAHUL NAGAR, AGRA.",1,6239491,M/S SHREE BANKEY BIHARI CONSTRUCTION,08-Jul-2026 06:54 AM,Rejected-AOC,OK,18-Jul-2026 05:42 PM,18-Jul-2026,"INR 398,229.58",180.0,Pramod Kumar,18-Jul-2026 05:42 PM,29MLA_0001.pdf (941.00 KB),EXECUTIVE ENGINEER,Internal,,Pramod Kumar,18-Jul-2026 05:40 PM,finsummary_2185965.pdf (940.91 KB),Technical,2 out of 3 bids are ok.,Sanjai Gangwar,14-Jul-2026 03:06 PM,technical_2185965.pdf,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,14-Jul-2026 05:11 PM,14-Jul-2026 05:15 PM,techsummary_2185965.pdf (543.34 KB),Finance,RATE OF YASH CONSTRUCTION IS ACCEPTED.,Pramod Kumar,18-Jul-2026 02:29 PM,finance_2185965.pdf,BOQ Comparative Chart,AOC,1.0,RTGS - RTGS Payment,"8,000",No,fixed,,UPSCIDCO,AGRA,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,29/MLA/AGRANORTH/26-27,2026_SCIDC_1165534_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",01-Jul-2026 05:00 PM,08-Jul-2026 12:00 PM,01-Jul-2026 05:00 PM,08-Jul-2026 12:00 PM,NA ,NA ,01-Jul-2026 05:00 PM,08-Jul-2026 12:00 PM,14-Jul-2026 05:15 PM,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI DEEPAK BAGHEL HOUSE TO SHRI GIRRAJ HOUSE AT WARD NO.- 42, RAHUL NAGAR, AGRA.","CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI DEEPAK BAGHEL HOUSE TO SHRI GIRRAJ HOUSE AT WARD NO.- 42, RAHUL NAGAR, AGRA.",Please refer Tender documents. ,NA ,"3,98,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,826.0,UPSCIDCO,AGRA,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,2,6239824,OM CONSTRUCTION AND SUPPLIERS,08-Jul-2026 10:35 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD not submitted by the bidder.,14-Jul-2026 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,3,6238146,YASH CONSTRUCTION,07-Jul-2026 07:47 PM,Accepted-AOC,OK,18-Jul-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
