Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
10-Jul-2026,"INR 131,656,048.09",540.0,SURESH CHANDRA YADAV,10-Jul-2026 05:51 PM,Agr39.pdf (644.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1147051_1,17/UPPCL/GM-1/2026-27/E-TENDER Dated-22.04.2026,"Construction Work of Development District Education and Training Institute, District Pratapgarh as Center of Excellence",1.0,6106882.0,RAJESH KUMAR SINGH,INR,"131,656,048.09",1,6106882,RAJESH KUMAR SINGH,14-May-2026 02:01 AM,Accepted-AOC,Accept,10-Jul-2026 05:51 PM,Finance,Enclosed,SURESH CHANDRA YADAV,10-Jul-2026 05:45 PM,finance_2145309.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-02, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,18-May-2026 04:09 PM,19-May-2026 04:00 PM,techsummary_2145309.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,18-May-2026 04:06 PM,technical_2145309.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Pratapgarh, Accountant Unit-2, Prayagraj, General Manager (TeChnical) Lucknow",SURESH CHANDRA YADAV,10-Jul-2026 05:48 PM,finsummary_2145309.pdf (456.01 KB),AOC,1.0,SBI Bank,"17,700",Nil,Nil,No,09-May-2026 01:00 PM,14-May-2026 03:00 PM,09-May-2026 01:00 PM,14-May-2026 02:00 PM,NA ,NA ,09-May-2026 01:00 PM,14-May-2026 02:00 PM,19-May-2026 04:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj","26,50,000",No,fixed,,Nil,Nil,"Construction Work of Development District Education and Training Institute, District Pratapgarh as Center of Excellence","Construction Work of Development District Education and Training Institute, District Pratapgarh as Center of Excellence",Please refer Tender documents. ,NA ,"13,25,17,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Pratapgarh (U.P.),230001.0,NA ,NA ,NA ,Prayagarj,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,17/UPPCL/GM-1/2026-27/E-TENDER Dated-22.04.2026,2026_UPPRC_1147051_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,AOC
,,,,,,,,,,,,,,,,2,6107366,SAI BABA ENTERPRISES,14-May-2026 12:54 PM,Rejected-AOC,Accept,10-Jul-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
