EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"74,000",No,fixed,,Nil,Nil,SE red meerut,suraj kund road meerut,14-May-2026 11:00 AM,21-May-2026 12:30 PM,14-May-2026 11:00 AM,20-May-2026 04:00 PM,NA ,NA ,14-May-2026 11:00 AM,20-May-2026 04:00 PM,08-Jun-2026 12:30 PM,KITHOR VIDHANSABH MEIN NEW SHIVLOKPURI COLONY NEAR SURAJ FARM HOUSE AMHEDA ADIPUR MEERUT MEIN SADAK NIRMAAN KARYA,KITHOR VIDHANSABH MEIN NEW SHIVLOKPURI COLONY NEAR SURAJ FARM HOUSE AMHEDA ADIPUR MEERUT MEIN SADAK NIRMAAN KARYA,Please refer Tender documents. ,NA ,"37,15,000",Civil Works,NA ,Tender,90.0,180.0,MEERUT,250002.0,SE office ,suraj kund road meerut ,15-May-2026 12:00 PM ,EE RED MEERUT,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,2026_REDUP_1147478_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,documents,"2,714",Nil,Nil,No,AOC,EE RED MEERUT DIVISION,Internal,,UDAY SHANKAR,27-Jul-2026 03:01 PM,finsummary_2147436.pdf (1328.70 KB),Technical,Tech bid open,UDAY SHANKAR,21-May-2026 02:58 PM,technical_2147436.pdf,SE RED MEERUT,Internal,SE RED MEERUT EE RED MEERUT EE RED HAPUR DAO RED MEERUT,UDAY SHANKAR,03-Jun-2026 09:32 AM,08-Jun-2026 12:30 PM,techsummary_2147436.pdf (259.54 KB),Finance,financial bid open,UDAY SHANKAR,08-Jun-2026 02:12 PM,,BOQ Comparative Chart,1.0,6131175.0,M/S JINDAL ENTERPRISES,INR,"4,372,621.91",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147478_2,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,KITHOR VIDHANSABH MEIN NEW SHIVLOKPURI COLONY NEAR SURAJ FARM HOUSE AMHEDA ADIPUR MEERUT MEIN SADAK NIRMAAN KARYA,1,6131405,M/S CH. SANDEEP CONTRACTOR AND SUPPLIER,20-May-2026 03:15 PM,Rejected-Finance,high rate,27-Jul-2026 03:01 PM,28-Jul-2026,"INR 4,372,621.91",180.0,UDAY SHANKAR,28-Jul-2026 01:15 PM,jindalshivpuri.pdf (1329.00 KB),Jindal Enterprises,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6131175,M/S JINDAL ENTERPRISES,20-May-2026 02:23 PM,Accepted-AOC,L1 bidder,28-Jul-2026 01:15 PM,,,,,,,,AOC
