Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,354",Nil,Nil,No,1.0,SBI Bank,Executive Engineer,Flood Division Shrawasti,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",02/EE/2025-26,2026_UPIDC_1119159_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Estimate for removing of sand bar in dagmara drain from km 0.000 to km 6.200 and km 8.300 to 9.700 in district shrawasti (Lot-02),Estimate for removing of sand bar in dagmara drain from km 0.000 to km 6.200 and km 8.300 to 9.700 in district shrawasti (Lot-02),Please refer Tender documents. ,NA ,"32,30,000",Civil Works,NA ,Tender,90.0,18.0,Bhinga,271831.0,NA ,NA ,NA ,Shrawasti,No ,No,"65,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Techinicl Bid,17-Mar-2026 02:00 PM,23-Mar-2026 02:00 PM,17-Mar-2026 02:00 PM,23-Mar-2026 12:00 PM,NA ,NA ,17-Mar-2026 02:00 PM,23-Mar-2026 12:00 PM,13-Apr-2026 04:00 PM,AOC,Akhilesh Kumar Gautam,Internal,Vikash Siromani Singh,Akhilesh kumar Gautam,24-Jul-2026 01:47 PM,finsummary_2100286.pdf (454.91 KB),Technical,Technical Evaluation,Akhilesh kumar Gautam,09-Apr-2026 03:59 PM,technical_2100286.pdf,Akhilesh Kumar Gautam,Internal,Vikash Sriomani Singh,Akhilesh kumar Gautam,09-Apr-2026 04:09 PM,13-Apr-2026 04:00 PM,techsummary_2100286.pdf (998.05 KB),Finance,Financial Evaluation,Akhilesh kumar Gautam,24-Jul-2026 01:45 PM,finance_2100286.pdf,BOQ Comparative Chart,1.0,5989090.0,RAJ KUMAR SINGH CONTRACTOR,INR,"65,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",2026_UPIDC_1119159_3,02/EE/2025-26,Estimate for removing of sand bar in dagmara drain from km 0.000 to km 6.200 and km 8.300 to 9.700 in district shrawasti (Lot-02),1,5998667,Mohammad Abdulla,23-Mar-2026 11:34 AM,Rejected-Technical,Your firm was found ineligible due to inaccuracies in the information provided via your letter and in Form-B.,09-Apr-2026 04:09 PM,24-Jul-2026,"INR 65,000",18.0,Akhilesh kumar Gautam,24-Jul-2026 01:49 PM,Lot02.pdf (455.00 KB),Due To L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid Boq,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5993266,M/S VINAY KUMAR SINGH,23-Mar-2026 10:59 AM,Rejected-Technical,"The firm was found ineligible due to discrepancies between the signatures affixed to the bid documents and affidavits, and the signature on the PAN card.",09-Apr-2026 04:09 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5989090,RAJ KUMAR SINGH CONTRACTOR,20-Mar-2026 11:50 AM,Accepted-AOC,Due To L1,24-Jul-2026 01:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5989068,SHREE CONSTRUCTION AND SUPLLIERS,22-Mar-2026 12:55 PM,Rejected-Finance,Due To L2,24-Jul-2026 01:47 PM,,,,,,,,AOC
