S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6040656,M/S USHA SINGH,10-Apr-2026 09:11 PM,Accepted-AOC,L1 Firm,23-Jul-2026 01:42 PM,1.0,6040656.0,M/S USHA SINGH,INR,"2,521,720.79",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,2026_UPPRC_1132514_3,04/PM-16/UPPCL/2025-26,"CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE DUDDHI, RAJKIYA HIGH SCHOOL DIGHUL, RAJKIYA HIGH SCHOOL PIPRAHAR AND RAJKIYA BALIKA HIGH SCHOOL JHAROKALA DISTT- SONEBHDRA",23-Jul-2026,"INR 2,521,720.79",80.0,ANIL KUMAR SINGH,23-Jul-2026 01:42 PM,04_3_POW.pdf (992.00 KB),Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-02, Accountant",ANIL KUMAR SINGH,23-Jul-2026 01:38 PM,finsummary_2113754.pdf (1471.88 KB),Technical,Enclosed,ANIL KUMAR SINGH,24-Apr-2026 05:30 PM,technical_2113754.pdf,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-2, Accountant",ANIL KUMAR SINGH,24-Apr-2026 05:48 PM,24-Apr-2026 06:00 PM,techsummary_2113754.pdf (560.86 KB),Finance,Enclosed,ANIL KUMAR SINGH,23-Jul-2026 01:34 PM,finance_2113754.pdf,BOQ Comparative Chart,AOC,"51,000",No,fixed,,Nil,Nil,"CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE DUDDHI, RAJKIYA HIGH SCHOOL DIGHUL, RAJKIYA HIGH SCHOOL PIPRAHAR AND RAJKIYA BALIKA HIGH SCHOOL JHAROKALA DISTT- SONEBHDRA","CONSTRUCTION OF CYCLE STAND AT RAJKIYA INTER COLLEGE DUDDHI, RAJKIYA HIGH SCHOOL DIGHUL, RAJKIYA HIGH SCHOOL PIPRAHAR AND RAJKIYA BALIKA HIGH SCHOOL JHAROKALA DISTT- SONEBHDRA",As per BID Document ,NA ,"25,33,000",Civil Works,NA ,Tender,90.0,120.0,JHAROKALA DISTT- SONEBHDRA,231216.0,NA ,NA ,NA ,Mirzapur,No ,No,1.0,SBI Bank,02-Apr-2026 09:00 AM,13-Apr-2026 04:00 PM,02-Apr-2026 09:00 AM,13-Apr-2026 02:00 PM,NA ,NA ,02-Apr-2026 09:00 AM,13-Apr-2026 02:00 PM,24-Apr-2026 06:00 PM,Project Manager Unit-16,"Office of The Project Manager Unit-16, Near Suzuki Bike Agency, Patel Chauraha Bharuhana Mirzapur","5,900",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,BID Document,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,04/PM-16/UPPCL/2025-26,2026_UPPRC_1132514_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6041140,VITTHAL GROUP,11-Apr-2026 06:51 PM,Rejected-AOC,L2 Firm,23-Jul-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
