Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
950.0,Nil,Nil,No,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,"7,419",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,NIT with T1,Vikas Khand Belsar ke Gram Panchayat Sonauli Mohammadpur Purvihanpurva me Bhanu Singh ke ghar ke samne 01 Adad 12.5 Mtr Pole Pr Highmast Light ke Sthapana Karya,Vikas Khand Belsar ke Gram Panchayat Sonauli Mohammadpur Purvihanpurva me Bhanu Singh ke ghar ke samne 01 Adad 12.5 Mtr Pole Pr Highmast Light ke Sthapana Karya,Vikas Khand Belsar ke Gram Panchayat Sonauli Mohammadpur Purvihanpurva me Bhanu Singh ke ghar ke samne 01 Adad 12.5 Mtr Pole Pr Highmast Light ke Sthapana Karya  ,NA ,"3,70,944",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,19-May-2026 09:00 AM,25-May-2026 12:30 PM,19-May-2026 09:00 AM,25-May-2026 12:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 12:00 PM,30-May-2026 11:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,375/EE/RED/ENIV/NIR/26-27 Dt 24-04-2026,2026_REDUP_1150307_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1150307_22,375/EE/RED/ENIV/NIR/26-27 Dt 24-04-2026,Vikas Khand Belsar ke Gram Panchayat Sonauli Mohammadpur Purvihanpurva me Bhanu Singh ke ghar ke samne 01 Adad 12.5 Mtr Pole Pr Highmast Light ke Sthapana Karya,1,6135917,OM CONSTRUCTION,22-May-2026 05:57 PM,Rejected-Finance,L1,26-Jul-2026 01:39 PM,Finance,Summary,Jay Bahadur Singh,26-Jul-2026 12:40 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,26-Jul-2026 01:39 PM,finsummary_2154091.pdf (246.38 KB),1.0,6133829.0,Vishnu Pratap Singh,INR,"370,832.44",Technical,Summary,Siddhartha Vikram Singh,29-May-2026 01:23 PM,,26-Jul-2026,"INR 370,832.44",120.0,Jay Bahadur Singh,26-Jul-2026 01:41 PM,22Tarabganj.pdf (246.00 KB),Bond,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,30-May-2026 10:57 AM,30-May-2026 11:00 AM,techsummary_2154091.pdf (364.73 KB),AOC
,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6133829,Vishnu Pratap Singh,21-May-2026 07:37 PM,Accepted-AOC,L1,26-Jul-2026 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
