S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1,6128853,M/S ASHWINI KUMAR PATEL THEKEDAR,19-May-2026 06:32 PM,Accepted-AOC,AoC,25-Jul-2026 01:18 PM,1.0,6128853.0,M/S ASHWINI KUMAR PATEL THEKEDAR,INR,"9,830,947.11",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1147941_5,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,"Under District Maharajganj, Construction of road from Vishunpur Khurd to Derwa bridge, Lot No 5",26-Jul-2026,"INR 9,830,947.11",270.0,Dileep Shukla,25-Jul-2026 01:18 PM,25_5.pdf (130.00 KB),Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED Gorakhpur Circle, Er Surya Prakash EE RED Kushinagar, Er P K Bharti EE RED Maharajganj, Mr Praveen Kumar DAO RED Maharajganj",Dileep Shukla,02-Jun-2026 07:20 PM,08-Jun-2026 12:00 PM,techsummary_2148304.pdf (264.89 KB),Finance,Summary,Dileep Shukla,08-Jun-2026 03:05 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,25-Jul-2026 11:18 AM,finsummary_2148304.pdf (130.12 KB),Technical,Summary,Dileep Shukla,29-May-2026 05:33 PM,,AOC,1.0,Date,Date,,"2,714",Nil,Nil,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","Under District Maharajganj, Construction of road from Vishunpur Khurd to Derwa bridge, Lot No 5","Under District Maharajganj, Construction of road from Vishunpur Khurd to Derwa bridge, Lot No 5",Please refer Tender documents. ,NA ,"80,71,000",Civil Works,NA ,Tender,90.0,NA ,Maharajganj,273303.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",15-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,13-May-2026 10:00 AM,29-May-2026 12:30 PM,13-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,13-May-2026 10:00 AM,28-May-2026 12:00 PM,08-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,2026_REDUP_1147941_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,61,420",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC
2,6128072,M/S MAA AMBEY CONSTRUCTION COMPANY,19-May-2026 02:39 PM,Rejected-Finance,Rejected,25-Jul-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC
