Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,500",Nil,Nil,No,"67,000",No,fixed,,Nil,Nil,Construction of Inter locking road At Gram Panchyat Harischandpur Block Handia Bind Basti to Yadav Basti Ramnthi Nabbe Chauraha Main road,Construction of Inter locking road At Gram Panchyat Harischandpur Block Handia Bind Basti to Yadav Basti Ramnthi Nabbe Chauraha Main road,Please refer Tender documents. ,NA ,"33,04,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,11-Jun-2026 04:30 PM,17-Jun-2026 01:00 PM,11-Jun-2026 04:30 PM,16-Jun-2026 05:00 PM,NA ,NA ,11-Jun-2026 04:30 PM,16-Jun-2026 05:00 PM,26-Jun-2026 01:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,pdf,eeredallahabad,eeredallahabad,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 517 date 01-06-2026,2026_REDUP_1159673_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,d,Satyaprakash Mishra,27-Jun-2026 03:26 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,24-Jun-2026 04:39 PM,26-Jun-2026 01:00 PM,techsummary_2173299.pdf (363.53 KB),Technical,d,Satyaprakash Mishra,19-Jun-2026 04:41 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,03-Jul-2026 02:19 PM,finsummary_2173299.pdf (573.00 KB),04-Jul-2026,"INR 3,256,118.58",90.0,Satyaprakash Mishra,04-Jul-2026 12:55 PM,harichandpur.pdf (589.00 KB),AWARD OF CONTRACT,1,6192985,GOMTA ENTERPRISES,16-Jun-2026 12:08 AM,Accepted-AOC,accepted,04-Jul-2026 12:55 PM,1.0,6192985.0,GOMTA ENTERPRISES,INR,"3,256,118.58",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1159673_1,Notice No. 517 date 01-06-2026,Construction of Inter locking road At Gram Panchyat Harischandpur Block Handia Bind Basti to Yadav Basti Ramnthi Nabbe Chauraha Main road,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6195472,Shri Ram Bahadur Yadav,15-Jun-2026 11:45 PM,Rejected-Finance,Higher,03-Jul-2026 02:19 PM,,,,,,,,,,AOC
