Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,Office of the Executive Engineer Obra dam division obra sonbhadra 231219,"38,300",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender notic No.01/EE/2026-27,Tender notic No.01/EE/2026-27,Providing and fitting of new steel wire rope for Tainter Gate No 4 5 6 10 11 and 12 at Obra dam.,Please refer Tender notic No.01/EE/2026-27 and tender set ,NA ,,Repair and Maintenance Works,Providing and fitting of new steel wire rope for T ,Tender,90.0,30.0,Obra dam sonbhadra,231219.0,NA ,NA ,NA ,Office of the Exe Eng Obra dam division obra sonbh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",Tender notic No.01/EE/2026-27,2026_UPIDC_1163775_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,25-Jun-2026 02:00 PM,01-Jul-2026 11:00 AM,26-Jun-2026 10:00 AM,01-Jul-2026 10:00 AM,NA ,NA ,26-Jun-2026 10:00 AM,01-Jul-2026 10:00 AM,01-Jul-2026 04:30 PM,950.0,Nil,Nil,No,1.0,SBI Bank,AOC,Rupesh Kumar Khare,Internal,Rupesh Kumar Khare EE ODD Obra Chairman Rajesh Kumar Sharma EE RDCD pipari Member Pranav Kumar Singh DAO ODD Obra Member Amit Gaurav AEII ODD Obra Member Sanjay Kumar singh AEIII ODD Obra Member,Rupesh Khare,01-Jul-2026 08:47 PM,finsummary_2181788.pdf (189.30 KB),Technical,All two bidder are Qualified for Financial bid,Rupesh Khare,01-Jul-2026 02:25 PM,technical_2181788.pdf,Rupesh kumar khare,Internal,Rupesh Kumar Khare EE ODD Obra Chairman Rajesh Kumar Sharma EE RDCD pipari Member Pranav Kumar Singh DAO ODD Obra Member Amit Gaurav AEII ODD Obra Member Sanjay Kumar singh AEIII ODD Obra Member,Rupesh Khare,01-Jul-2026 02:41 PM,01-Jul-2026 04:30 PM,techsummary_2181788.pdf (189.32 KB),Finance,All two bidders are found for financial bid Evaluation but bidder No. L 1 M/s. Janardan Yadav is found Lowest bidder.,Rupesh Khare,01-Jul-2026 08:25 PM,finance_2181788.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",2026_UPIDC_1163775_1,Tender notic No.01/EE/2026-27,Tender notic No.01/EE/2026-27,1.0,6225160.0,M/s. Janardan Yadav,INR,"1,885,440",1,6225160,M/s. Janardan Yadav,30-Jun-2026 07:22 PM,Accepted-AOC,L1,03-Jul-2026 08:23 PM,03-Jul-2026,"INR 1,885,440",30.0,Rupesh Khare,03-Jul-2026 08:22 PM,1EE2026.pdf (250.00 KB),All two bidders are found for financial bid Evaluation but bidder No. L1 M/s Janardan yadav is found Lowest bidder,AOC
,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6224248,M/S W M ENGINEERING WORKS,30-Jun-2026 06:54 PM,Rejected-AOC,L2,03-Jul-2026 08:23 PM,,,,,,,,AOC
