S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,6132143,M/S BHARTIYA CONSTRUCTION,20-May-2026 08:37 PM,Rejected-Finance,high rate bid rejected,27-Jul-2026 12:02 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,2026_REDUP_1146906_1,20/RED/Tender/2026-27 Dt 08.04.2026,Construction of Sampark Margfrom Terajaket Malikpur Marg to Jakat Baba Block Talgram,1.0,6132130.0,M/S DEEN DAYAL CONTRACTOR,INR,"3,050,515",27-Jul-2026,"INR 3,050,515",180.0,Alok Kumar Srivastava,27-Jul-2026 12:08 PM,Lt73LOATerajaket.pdf (456.00 KB),Sri Alok Kumar Srivastava E.E.,Internal,1. Sri Abhishek Kumar A.E. 2- Sri Ankur Kumar DAO,Alok Kumar Srivastava,03-Jun-2026 01:40 PM,03-Jun-2026 03:00 PM,techsummary_2144932.pdf (347.13 KB),Finance,summary,Alok Kumar Srivastava,18-Jul-2026 04:41 PM,,BOQ Comparative Chart,Sri Alok Kumar Srivastava E.E.,Internal,,Alok Kumar Srivastava,27-Jul-2026 12:02 PM,finsummary_2144932.pdf (456.20 KB),Technical,summary,Alok Kumar Srivastava,03-Jun-2026 01:29 PM,,AOC,860.0,Nil,Nil,No,1.0,SBI Bank,12-May-2026 10:00 AM,25-May-2026 03:00 PM,12-May-2026 10:15 AM,25-May-2026 12:00 PM,NA ,NA ,12-May-2026 10:20 AM,25-May-2026 12:00 PM,03-Jun-2026 03:00 PM,Construction of Sampark Margfrom Terajaket Malikpur Marg to Jakat Baba Block Talgram,Construction of Sampark Margfrom Terajaket Malikpur Marg to Jakat Baba Block Talgram,Please refer Tender documents. ,NA ,"33,57,000",Civil Works,NA ,Tender,90.0,180.0,Kannauj,209727.0,NA ,NA ,NA ,Office Vikas Bhawan Kannauj,No ,No,1,Fee/PreQual/Technical,.pdf,Technical Document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,20/RED/Tender/2026-27 Dt 08.04.2026,2026_REDUP_1146906_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"68,000",No,fixed,,Nil,Nil,Executive Engineer R.E.D. Kannauj,Office Executive Engineer R.E.D.Room No. S-6 IInd Floor Vikas Bhawan Kannauj,AOC
2,6132130,M/S DEEN DAYAL CONTRACTOR,20-May-2026 08:24 PM,Accepted-AOC,low rate bid accepted,27-Jul-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,AOC
