EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"11,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,18-May-2026 01:00 PM,23-May-2026 02:00 PM,18-May-2026 01:00 PM,23-May-2026 01:00 PM,NA ,NA ,18-May-2026 01:00 PM,23-May-2026 01:00 PM,09-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,70/RED/NIVIDA/26-27 dt 15.04.2026,2026_REDUP_1149853_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Notice,Ucch Prathmik Vidyalaya Tejpur ka marammat karya,Ucch Prathmik Vidyalaya Tejpur ka marammat karya,Please refer Tender documents. ,NA ,"2,25,000",Civil Works,NA ,Tender,90.0,90.0,SANT KABIR NAGAR,272175.0,NA ,NA ,NA ,RED OFFICE SKN,No ,No,1.0,SBI Bank,EE RED SKN,RED OFFICE SKN,AOC,Executive Engineer,Internal,,Arvind Kumar,04-Jun-2026 04:04 PM,09-Jun-2026 12:00 PM,techsummary_2153055.pdf (1450.17 KB),Finance,Admitted,Arvind Kumar,09-Jun-2026 04:28 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Arvind Kumar,12-Jun-2026 01:29 PM,finsummary_2153055.pdf (1450.17 KB),Technical,Admitted,Arvind Kumar,23-May-2026 03:00 PM,,1,6134560,MAMTA TIWARI,21-May-2026 07:51 PM,Accepted-AOC,Below,09-Jul-2026 01:59 PM,1.0,6134560.0,MAMTA TIWARI,INR,"222,771.37",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,2026_REDUP_1149853_9,70/RED/NIVIDA/26-27 dt 15.04.2026,Ucch Prathmik Vidyalaya Tejpur ka marammat karya,20-Jun-2026,"INR 222,771.37",90.0,Arvind Kumar,09-Jul-2026 01:59 PM,09.pdf (832.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6134519,VINAYAK INFRA,21-May-2026 07:21 PM,Rejected-Finance,Reject,12-Jun-2026 01:29 PM,,,,,,,,,,,,,,,,AOC
