Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
10-Jun-2026,"INR 417,637.35",90.0,SANDEEP SINGH CHAUDHARY,21-Jul-2026 04:48 PM,AOC.pdf (106.00 KB),Work Awarded to M/s Garg Construction,1,6130675,GARG CONSTRUCTION,20-May-2026 12:48 PM,Accepted-AOC,L1,21-Jul-2026 04:48 PM,1.0,6130675.0,GARG CONSTRUCTION,INR,"417,637.35",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,2026_UPPRC_1149591_2,02/PM-4/UPPCL/2026-27 Dated 16-05-2026,SLAB REPLACEMENT WORK OF SAINIK KALYAN BOARD OFFICE BUILDING AT COLLECTORATE CAMPUS IN DISTT - AGRA (U.P.),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,SANDEEP SINGH CHAUDHARY,26-May-2026 12:25 PM,,BOQ Comparative Chart,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,26-May-2026 12:11 PM,26-May-2026 12:15 PM,techsummary_2152134.pdf (807.33 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,SANDEEP SINGH CHAUDHARY,23-May-2026 02:57 PM,,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,06-Jun-2026 05:28 PM,finsummary_2152134.pdf (114.99 KB),AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Bid Doc,"Project Manager,(Unit-4) Agra","H No A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",SLAB REPLACEMENT WORK OF SAINIK KALYAN BOARD OFFICE BUILDING AT COLLECTORATE CAMPUS IN DISTT - AGRA (U.P.),SLAB REPLACEMENT WORK OF SAINIK KALYAN BOARD OFFICE BUILDING AT COLLECTORATE CAMPUS IN DISTT - AGRA (U.P.),Please refer Tender documents. ,NA ,"4,29,668",Civil Works - Buildings,NA ,Tender,90.0,90.0,Collecctorate Agra,282001.0,"Office of Project Manager,(Unit-4) Agra ","H No A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",18-May-2026 11:00 AM ,"Project Manager,(Unit-4) Agra",No ,No,"3,540",Nil,Nil,No,16-May-2026 06:00 PM,22-May-2026 03:00 PM,16-May-2026 06:00 PM,22-May-2026 02:00 PM,NA ,NA ,16-May-2026 06:00 PM,22-May-2026 02:00 PM,26-May-2026 12:15 PM,"9,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,02/PM-4/UPPCL/2026-27 Dated 16-05-2026,2026_UPPRC_1149591_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6129312,M/S MITTAL CONSTRUCTION CO.,19-May-2026 09:11 PM,Rejected-Finance,Being Second Lowest,06-Jun-2026 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
