Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
14-May-2026 11:00 AM,21-May-2026 12:30 PM,14-May-2026 11:00 AM,20-May-2026 04:00 PM,NA ,NA ,14-May-2026 11:00 AM,20-May-2026 04:00 PM,08-Jun-2026 12:30 PM,1.0,SBI Bank,"92,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,documents,SE red meerut,suraj kund road meerut,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,2026_REDUP_1147478_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward number 4 Lakshmi vihar ki mukhya sadkon ka Nirman karya,Ward number 4 Lakshmi vihar ki mukhya sadkon ka Nirman karya,Please refer Tender documents. ,NA ,"46,15,000",Civil Works,NA ,Tender,90.0,180.0,MEERUT,250002.0,SE office ,suraj kund road meerut ,15-May-2026 12:00 PM ,EE RED MEERUT,No ,No,"2,714",Nil,Nil,No,AOC,Technical,Technical bid open,SHUBHAM PARLE,21-May-2026 02:51 PM,technical_2148718.pdf,SE RED MEERUT CIRCLE MEERUT,Internal,"SE RED MEERUT DIVISION, EE RED HAPUR DIVISION, DAO RED MEERUT DIVISION",UDAY SHANKAR,03-Jul-2026 06:30 PM,finsummary_2148718.pdf (138.79 KB),Finance,financial open,SHUBHAM PARLE,03-Jul-2026 06:25 PM,,BOQ Comparative Chart,SE RED MEERUT,Internal,SE RED MEERUT EE RED MEERUT EE RED HAPUR DAO RED MEERUT,UDAY SHANKAR,02-Jun-2026 10:50 PM,08-Jun-2026 12:30 PM,techsummary_2148718.pdf (255.19 KB),03-Jul-2026,"INR 4,603,835.09",180.0,UDAY SHANKAR,03-Jul-2026 06:33 PM,Bond.pdf (139.00 KB),Bond with RS Construction,1,6119581,Dakshit Associates,20-May-2026 01:55 AM,Rejected-Finance,L2 Bidder,03-Jul-2026 06:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147478_6,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,Ward number 4 Lakshmi vihar ki mukhya sadkon ka Nirman karya,1.0,6119608.0,r s construction co,INR,"4,603,835.09",AOC
,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6119608,r s construction co,20-May-2026 02:52 AM,Accepted-AOC,Bond with RS Construction,03-Jul-2026 06:33 PM,,,,,,,,,,AOC
