Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Executive Engineer,Executive Engineer Flood Division Balrampur,02-Jun-2026 10:00 AM,08-Jun-2026 03:00 PM,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,NA ,NA ,02-Jun-2026 10:00 AM,08-Jun-2026 02:00 PM,11-Jun-2026 11:30 AM,"67,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",01/EE/2026-27,2026_UPIDC_1156284_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,Silt clearance of Suhelawa Drain from Km 5.000 to km 12.000 in District Balrampur.,As Per Tender Notice,As Per Tender Notice ,NA ,"33,48,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Balrampur,271201.0,NA ,NA ,NA ,Balrampur,No ,No,1.0,SBI Bank,854.0,Nil,Nil,No,AOC,Bharatram,Internal,,Bharat Ram,16-Jul-2026 01:37 PM,finsummary_2166394.pdf (187.76 KB),Technical,Attached,Bharat Ram,10-Jun-2026 08:30 PM,,Er. Bharat Ram,Internal,,Bharat Ram,11-Jun-2026 08:58 AM,11-Jun-2026 11:30 AM,techsummary_2166394.pdf (233.62 KB),Finance,Attached,Bharat Ram,16-Jul-2026 01:19 PM,,BOQ Comparative Chart,1,6179044,BHOLENDRA PRATAP SINGH,08-Jun-2026 01:37 PM,Rejected-Finance,L2,16-Jul-2026 01:37 PM,1.0,6176605.0,M/S RAM NATH SHUKLA,INR,"1,384,710.6","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",2026_UPIDC_1156284_2,01/EE/2026-27,Silt clearance of Suhelawa Drain from Km 5.000 to km 12.000 in District Balrampur.,16-Jul-2026,"INR 1,384,710.6",15.0,Bharat Ram,16-Jul-2026 01:57 PM,suhelwa1.pdf (138.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6171336,M/S KABIRA CONSTRUCTION,06-Jun-2026 03:03 PM,Rejected-Technical,Technical Bid Not Qualified,11-Jun-2026 08:58 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6177897,M/S KESHRAM CONTRACTOR,08-Jun-2026 09:46 AM,Rejected-Finance,L3,16-Jul-2026 01:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6176605,M/S RAM NATH SHUKLA,08-Jun-2026 09:51 AM,Accepted-AOC,L1,16-Jul-2026 01:57 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6179094,M/S R K CONSTRUCTION,08-Jun-2026 01:53 PM,Rejected-Technical,Technical Bid Not Qualified,11-Jun-2026 08:58 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6178275,M/S SHRI BALA JI CONSTRUCTION,08-Jun-2026 11:04 AM,Rejected-Finance,L4,16-Jul-2026 01:37 PM,,,,,,,,,,,,,,,,AOC
