Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"2,360",Nil,Nil,No,02-May-2026 12:00 PM,14-May-2026 11:35 AM,02-May-2026 12:00 PM,13-May-2026 05:00 PM,NA ,NA ,02-May-2026 12:00 PM,13-May-2026 05:00 PM,08-Jun-2026 03:00 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"480/PAN/ET/26-27, DT. 30-04-2026",2026_UPPAN_1144491_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,00,000",No,fixed,,Nil,Nil,1.0,SBI Bank,CONSTRUCTION OF 04 NO CC ROAD AT POLICE LINE BALLIA U.P.,CONSTRUCTION OF 04 NO CC ROAD AT POLICE LINE BALLIA U.P.,Please refer Tender documents. ,NA ,"1,01,32,000",Civil Works,NA ,Tender,90.0,NA ,POLICE LINE BALLIA U.P.,277001.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,AOC,SANJEEV SAXENA,Internal,DULAREY PREASAD PRASAHANT TRIPATHI,Sanjeev Saxena,10-Jun-2026 01:00 PM,finsummary_2138462.pdf (617.78 KB),Technical,4 bidder rejected in technical,Sanjeev Saxena,05-Jun-2026 03:10 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,05-Jun-2026 03:22 PM,08-Jun-2026 03:00 PM,techsummary_2138462.pdf (55.19 KB),Finance,All bidder admitted,Sanjeev Saxena,10-Jun-2026 12:51 PM,,BOQ Comparative Chart,1,6099332,AMAN ENTERPRISES,11-May-2026 01:51 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Jun-2026 03:10 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1144491_1,"480/PAN/ET/26-27, DT. 30-04-2026",CONSTRUCTION OF 04 NO CC ROAD AT POLICE LINE BALLIA U.P.,1.0,6094294.0,RAJ ENTERPRISES,INR,"9,806,762",06-Jul-2026,"INR 9,806,762",210.0,Sanjeev Saxena,06-Jul-2026 11:30 AM,CCROADloa.pdf (695.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6112964,M/S ALFAROOQUE CONSTRUCTION,13-May-2026 12:19 PM,Rejected-Finance,L3,10-Jun-2026 01:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6112641,M/s ANSARI CONSTRUCTION CO,13-May-2026 10:54 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Jun-2026 03:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6113451,M/s Arvind Singh,13-May-2026 03:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Jun-2026 03:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6094294,RAJ ENTERPRISES,11-May-2026 06:39 PM,Accepted-AOC,L1,06-Jul-2026 11:30 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6112075,Ramnayan ji Kushwaha,13-May-2026 12:26 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Jun-2026 03:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,6106593,TIWARI CONSTRUCTION,11-May-2026 02:54 PM,Rejected-Finance,L2,10-Jun-2026 01:00 PM,,,,,,,,,,,,,,,,,AOC
