Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
31-Jul-2026,"INR 5,162,112.74",180.0,RAJNEESH KUMAR,31-Jul-2026 11:15 AM,chaturtai.pdf (845.00 KB),FINAL,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1155914_6,92/SE/RED/TENDER/2026-24 Dt- 22.04.2026,Vikas khand Gursarai ke Gram Chaturtai main Nimiya wale se Ramdas Panchaal ke makan se hote huye samsanghat ki aur sadak abam nali nirman karya.,1.0,6175429.0,M/S MAA SHAKUNTALA CONSTRUCTION,INR,"5,162,112.74",1,6175475,Aaradhana Construction,08-Jun-2026 12:39 PM,Rejected-Finance,N,31-Jul-2026 11:13 AM,Technical,final,RAJNEESH KUMAR,01-Jul-2026 03:26 PM,,Rajneesh Kumar,Internal,SE JHANSI EE JHANSI EE JALAUN DAO JHANSI,RAJNEESH KUMAR,31-Jul-2026 11:13 AM,finsummary_2165563.pdf (844.75 KB),Finance,final,RAJNEESH KUMAR,31-Jul-2026 11:10 AM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,SE Jhansi EE Jhansi EE Jalaun DAO Jhansi,RAJNEESH KUMAR,01-Jul-2026 03:29 PM,08-Jul-2026 12:30 PM,techsummary_2165563.pdf (348.31 KB),AOC,"1,04,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Date Extend,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,92/SE/RED/TENDER/2026-24 Dt- 22.04.2026,2026_REDUP_1155914_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED CIRCLE JHANSI,SE RED CIRCLE JHANSI,1,Fee/PreQual/Technical,.pdf,SBD,01-Jun-2026 09:00 AM,12-Jun-2026 12:00 PM,01-Jun-2026 09:00 AM,11-Jun-2026 03:00 PM,NA ,NA ,01-Jun-2026 09:00 AM,11-Jun-2026 03:00 PM,08-Jul-2026 12:30 PM,"2,354",Nil,Nil,No,Vikas khand Gursarai ke Gram Chaturtai main Nimiya wale se Ramdas Panchaal ke makan se hote huye samsanghat ki aur sadak abam nali nirman karya.,Vikas khand Gursarai ke Gram Chaturtai main Nimiya wale se Ramdas Panchaal ke makan se hote huye samsanghat ki aur sadak abam nali nirman karya.,Please refer Tender documents. ,NA ,"51,76,000",Civil Works,NA ,Tender,90.0,180.0,Vikas khand Gursarai ke Gram Chaturtai main Nimiya,284003.0,NA ,NA ,NA ,SE RED CIRCLE JHANSI,No ,No,AOC
,,,,,,,,,,,,,,,,2,6175429,M/S MAA SHAKUNTALA CONSTRUCTION,06-Jun-2026 05:45 PM,Accepted-AOC,Y,31-Jul-2026 11:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
