S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6210827,M/S KAPILESHWARI CONSTRUCTION,24-Jun-2026 01:52 PM,Rejected-Finance,second lowest,08-Jul-2026 12:23 PM,1.0,6210799.0,M/S UTKARSH CONSTRUCTION,INR,"1,268,497.79",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1162102_1,546/EE/RED/25-05-2026,LOT 39 GRAM PANCHAYAT BADASARI BANSDIH BALLIA PWD ROAD SE PAPPU TIWARI KE GHAR TAK CC KARYA,08-Jul-2026,"INR 1,268,497.79",90.0,Ratnesh Kumar Gond,08-Jul-2026 12:26 PM,rispansiv546.pdf (81.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,08-Jul-2026 12:23 PM,finsummary_2178282.pdf (80.92 KB),Technical,2 bid,Ratnesh Kumar Gond,26-Jun-2026 02:15 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,27-Jun-2026 02:48 PM,29-Jun-2026 11:00 AM,techsummary_2178282.pdf (80.92 KB),Finance,2 bid,Ratnesh Kumar Gond,30-Jun-2026 12:27 PM,,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,546/EE/RED/25-05-2026,2026_REDUP_1162102_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,19-Jun-2026 04:00 PM,25-Jun-2026 12:30 PM,19-Jun-2026 04:00 PM,25-Jun-2026 12:00 PM,NA ,NA ,19-Jun-2026 04:00 PM,25-Jun-2026 12:00 PM,29-Jun-2026 11:00 AM,856.0,Nil,Nil,No,EE RED DIV BALLIA,EE RED DIV BALLIA,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,"25,000",Yes,fixed,,Nil,Nil,LOT 39 GRAM PANCHAYAT BADASARI BANSDIH BALLIA PWD ROAD SE PAPPU TIWARI KE GHAR TAK CC KARYA,LOT 39 GRAM PANCHAYAT BADASARI BANSDIH BALLIA PWD ROAD SE PAPPU TIWARI KE GHAR TAK CC KARYA,Please refer Tender documents. ,NA ,"12,71,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,AOC
2,6210799,M/S UTKARSH CONSTRUCTION,24-Jun-2026 12:52 PM,Accepted-AOC,aoc,08-Jul-2026 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
