Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,724/E.E./RED/03-06-2026,2026_REDUP_1162515_23,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,677.0,Nil,Nil,No,"Const. Of C. C Road and drain from H/O Man singh Shakya to H/o Ajit Shakya in village Khavajapur, Mainpuri.","Const. Of C. C Road and drain from H/O Man singh Shakya to H/o Ajit Shakya in village Khavajapur, Mainpuri.",Please refer Tender documents. ,NA ,"4,13,843",Civil Works - Roads,NA ,Tender,90.0,90.0,Mainpuri,205001.0,NA ,NA ,NA ,Vikas bhawan Mainpuri,No ,No,Executive engineer,Executive engineer R.E.D. Vikas bhawan Mainpuri,"8,000",Yes,fixed,,Nil,Nil,22-Jun-2026 10:50 AM,03-Jul-2026 12:30 PM,22-Jun-2026 10:50 AM,03-Jul-2026 12:00 PM,NA ,NA ,22-Jun-2026 10:50 AM,03-Jul-2026 12:00 PM,09-Jul-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,Financial bid,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1162515_23,724/E.E./RED/03-06-2026,"Const. Of C. C Road and drain from H/O Man singh Shakya to H/o Ajit Shakya in village Khavajapur, Mainpuri.",1,6225985,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,02-Jul-2026 10:03 PM,Rejected-Finance,L-2,17-Jul-2026 01:21 PM,E.E.Nuzhat Parveen,Internal,"A.E.RED, D.A.O.RED",Nuzahat Parveen,17-Jul-2026 01:21 PM,finsummary_2179148.pdf (293.18 KB),Finance,All bids admitted,Nuzahat Parveen,09-Jul-2026 04:53 PM,,BOQ Comparative Chart,1.0,6225888.0,SAI BABA MACHINERY CONTRACTOR AND SUPPLIERS,INR,"413,430",Technical,All bids admitted,Nuzahat Parveen,03-Jul-2026 04:48 PM,,24-Jul-2026,"INR 413,430",90.0,Nuzahat Parveen,27-Jul-2026 10:49 AM,kvaja_0001.pdf (242.00 KB),E.E.Nuzhat parveen,Internal,"A.E.RED, D.A.O.RED",MUKESH VERMA,04-Jul-2026 03:27 PM,09-Jul-2026 10:00 AM,techsummary_2179148.pdf (293.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,AOC,,,,,2,6225888,SAI BABA MACHINERY CONTRACTOR AND SUPPLIERS,30-Jun-2026 08:25 PM,Accepted-AOC,l-1,27-Jul-2026 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6229331,shri manoj yadav,02-Jul-2026 10:11 PM,Rejected-Finance,L-3,17-Jul-2026 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
