Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,"34,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Block Badagaon ke gram sankargadh main Junior High school se Jhansi-Khajuraho Express way tak C.C Sadak nirman karya,Block Badagaon ke gram sankargadh main Junior High school se Jhansi-Khajuraho Express way tak C.C Sadak nirman karya,Please refer Tender documents. ,NA ,"16,68,000",Civil Works,NA ,Tender,90.0,120.0,Block Badagaon ke gram sankargadh main Junior High,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1,Fee/PreQual/Technical,.pdf,sbd,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,87/EE/RED/Tender/2026-27 Dated 08.04.2026,2026_REDUP_1155477_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,date extand,Date,,EE RED Jhansi,EE RED Jhansi,30-May-2026 09:00 AM,16-Jun-2026 03:30 PM,30-May-2026 09:00 AM,16-Jun-2026 12:00 PM,NA ,NA ,30-May-2026 09:00 AM,16-Jun-2026 12:00 PM,10-Jul-2026 12:30 PM,AOC,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,04-Jul-2026 06:56 PM,10-Jul-2026 12:30 PM,techsummary_2164519.pdf (785.40 KB),Finance,FINAL,RAJNEESH KUMAR,31-Jul-2026 11:16 AM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,31-Jul-2026 11:24 AM,finsummary_2164519.pdf (425.98 KB),Technical,FINAL,Chaman Srivastava,04-Jul-2026 06:53 PM,,1,6176289,M/S ARYAN ENTERPRISES,08-Jun-2026 10:23 AM,Accepted-AOC,Y,31-Jul-2026 11:37 AM,1.0,6176289.0,M/S ARYAN ENTERPRISES,INR,"1,645,730",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1155477_3,87/EE/RED/Tender/2026-27 Dated 08.04.2026,Block Badagaon ke gram sankargadh main Junior High school se Jhansi-Khajuraho Express way tak C.C Sadak nirman karya,31-Jul-2026,"INR 1,645,730",120.0,RAJNEESH KUMAR,31-Jul-2026 11:37 AM,badagaonsankargadh.pdf (426.00 KB),FINAL,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6176297,SHREYANSHI ENTERPRISES,08-Jun-2026 10:16 AM,Rejected-Finance,N,31-Jul-2026 11:24 AM,,,,,,,,,,,,,,,,,AOC
