Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
22-Jul-2026,"INR 8,047,171.02",270.0,MuneshKumar Lodhi,22-Jul-2026 07:28 AM,1.pdf (361.00 KB),A,1.0,6173357.0,M/S RAM BHAWAN YADAV,INR,"8,047,171.02",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155764_1,20/RED/Tender/File No/Bond Clerk/2026-27 Dt. 07.04.26,Rithiya Shankar Ji ke Mandir ke bagal se ranpur sadhu saran ke khet tak sadan nirman karya,1,6173384,M/S OM TRADERS,06-Jun-2026 10:36 AM,Rejected-Finance,R,22-Jul-2026 07:26 AM,Finance,c,MuneshKumar Lodhi,29-Jun-2026 02:08 PM,,BOQ Comparative Chart,Er. Munesh Kumar Lodhi,Internal,SE,MuneshKumar Lodhi,23-Jun-2026 01:11 PM,29-Jun-2026 12:00 PM,techsummary_2165193.pdf (114.78 KB),Technical,c,MuneshKumar Lodhi,06-Jun-2026 06:15 PM,,ER MUNESH KUMAR LO0DHI,Internal,SE,MuneshKumar Lodhi,22-Jul-2026 07:26 AM,finsummary_2165193.pdf (360.65 KB),AOC,"2,714",Nil,Nil,No,"1,61,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Rithiya Shankar Ji ke Mandir ke bagal se ranpur sadhu saran ke khet tak sadan nirman karya,Rithiya Shankar Ji ke Mandir ke bagal se ranpur sadhu saran ke khet tak sadan nirman karya,AS PER SBD ,NA ,"80,49,000",Civil Works,NA ,Tender,90.0,270.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,1,Fee/PreQual/Technical,.pdf,technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,20/RED/Tender/File No/Bond Clerk/2026-27 Dt. 07.04.26,2026_REDUP_1155764_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,30-May-2026 06:00 PM,06-Jun-2026 03:30 PM,30-May-2026 06:00 PM,06-Jun-2026 12:00 PM,30-May-2026 06:00 PM ,06-Jun-2026 12:00 PM ,30-May-2026 06:00 PM,06-Jun-2026 12:00 PM,29-Jun-2026 12:00 PM,SE RED BASTI,O/O SE RED BASTI,AOC
,,,,,,,,,,,,,,,,2,6173357,M/S RAM BHAWAN YADAV,06-Jun-2026 09:34 AM,Accepted-AOC,A,22-Jul-2026 07:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
