Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1154645_1,LETTAR NO 339 DATE 06.05.2026,GRAM SAHIJANA ME MOTHER DAIRY SE SAHIJANA PULIYA TAK NALA NIRMAN KARY,1.0,6174014.0,AMAN PRATAP SINGH,INR,"2,107,454.055",1,6174014,AMAN PRATAP SINGH,06-Jun-2026 10:00 AM,Accepted-AOC,RESPONSIVE,24-Jul-2026 11:55 AM,24-Jul-2026,"INR 2,107,454.055",90.0,Pradeep Pal,24-Jul-2026 11:55 AM,DAIRY.pdf (596.00 KB),EE AE DAO,EE,Internal,EE AE DAO,Pradeep Pal,24-Jul-2026 11:50 AM,finsummary_2162876.pdf (596.33 KB),Technical,EE AE DAO,Pradeep Pal,10-Jun-2026 10:45 AM,technical_2162876.pdf,EE,Internal,EE AE DAO,Pradeep Pal,10-Jun-2026 10:48 AM,10-Jun-2026 12:00 PM,techsummary_2162876.pdf (445.90 KB),Finance,EE AE DAO,Pradeep Pal,24-Jul-2026 11:46 AM,finance_2162876.pdf,BOQ Comparative Chart,AOC,GRAM SAHIJANA ME MOTHER DAIRY SE SAHIJANA PULIYA TAK NALA NIRMAN KARY,GRAM SAHIJANA ME MOTHER DAIRY SE SAHIJANA PULIYA TAK NALA NIRMAN KARY,GRAM SAHIJANA ME MOTHER DAIRY SE SAHIJANA PULIYA TAK NALA NIRMAN KARY  ,NA ,"21,18,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D. HARDOI,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,944.0,Nil,Nil,No,1.0,SBI Bank,"43,000",Yes,fixed,,Nil,Nil,E.E.R.E.D. HARDOI,E.E.R.E.D. HARDOI,28-May-2026 05:00 PM,08-Jun-2026 12:30 PM,28-May-2026 05:00 PM,08-Jun-2026 12:00 PM,NA ,NA ,28-May-2026 05:00 PM,08-Jun-2026 12:00 PM,10-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 339 DATE 06.05.2026,2026_REDUP_1154645_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6173965,M/S AJAY PRATAP SINGH THEKEDAR,06-Jun-2026 09:41 AM,Rejected-AOC,RESPONSIVE,24-Jul-2026 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
