Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,EE RED Jhansi,EE RED Jhansi,"41,000",Yes,fixed,,Nil,Nil,Gram Tehrauli Tehseel ke pass Samudayik bhawan ka nirman karya,Gram Tehrauli Tehseel ke pass Samudayik bhawan ka nirman karya,Please refer Tender documents. ,NA ,"20,20,000",Civil Works,NA ,Tender,90.0,90.0,Gram Tehrauli Tehseel ke pass Samudayik bhawan ka,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,71/EE/RED/Tender/2025-26 Dated-08.04.2026,2026_REDUP_1151718_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-May-2026 06:55 PM,30-May-2026 03:30 PM,21-May-2026 06:55 PM,30-May-2026 12:00 PM,NA ,NA ,21-May-2026 06:55 PM,30-May-2026 12:00 PM,17-Jun-2026 12:30 PM,1.0,SBI Bank,AOC,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,22-Jul-2026 05:12 PM,finsummary_2157290.pdf (307.39 KB),Technical,FINAL,RAJNEESH KUMAR,11-Jun-2026 05:43 PM,,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,11-Jun-2026 05:45 PM,17-Jun-2026 12:30 PM,techsummary_2157290.pdf (537.50 KB),Finance,FINAL,Chaman Srivastava,22-Jul-2026 05:09 PM,,BOQ Comparative Chart,1,6135795,M/S GAJRAJ SINGH CONSTRUCTION COMPANY,25-May-2026 08:54 AM,Accepted-AOC,Y,22-Jul-2026 05:13 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1151718_2,71/EE/RED/Tender/2025-26 Dated-08.04.2026,Gram Tehrauli Tehseel ke pass Samudayik bhawan ka nirman karya,1.0,6135795.0,M/S GAJRAJ SINGH CONSTRUCTION COMPANY,INR,"2,007,040",22-Jul-2026,"INR 2,007,040",90.0,Chaman Srivastava,22-Jul-2026 05:13 PM,tehrauli.pdf (307.00 KB),FINAL,AOC
,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6135810,M/S MAA SHAKUNTALA CONSTRUCTION,25-May-2026 09:03 AM,Rejected-Finance,N,22-Jul-2026 05:12 PM,,,,,,,,,,,,,,,,,AOC
