Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
10-Jul-2026,"INR 4,186,931.12",180.0,MuneshKumar Lodhi,10-Jul-2026 07:48 PM,29.pdf (360.00 KB),a,Technical,c,MuneshKumar Lodhi,23-Jun-2026 04:15 PM,,Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,23-Jun-2026 05:24 PM,29-Jun-2026 12:00 PM,techsummary_2165564.pdf (111.90 KB),1.0,6162659.0,M/S PANKAJ KUMAR SRIVASTAVA THIKEDAR,INR,"4,186,931.12",ER MUNESH KUMAR LODHI,Internal,se,MuneshKumar Lodhi,10-Jul-2026 07:47 PM,finsummary_2165564.pdf (359.85 KB),Finance,c,MuneshKumar Lodhi,29-Jun-2026 06:37 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155906_29,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,Vikas Khand Badhni ke SSB road se semrahwa navdih tak interlocking karya,1,6162659,M/S PANKAJ KUMAR SRIVASTAVA THIKEDAR,06-Jun-2026 10:56 AM,Accepted-AOC,a,10-Jul-2026 07:48 PM,AOC,1,Fee/PreQual/Technical,.pdf,technical,SE RED BASTI,O/O SE RED BASTI,"84,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,06/RED/Tender/File No/Bond Clerk/2026-27 Dt. 02.04.2026,2026_REDUP_1155906_29,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,714",Nil,Nil,No,1.0,SBI Bank,Vikas Khand Badhni ke SSB road se semrahwa navdih tak interlocking karya,Vikas Khand Badhni ke SSB road se semrahwa navdih tak interlocking karya,as per sbd ,NA ,"41,97,000",Civil Works,NA ,Tender,90.0,180.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,29-Jun-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6162723,M/S Pushpa Srivastava,06-Jun-2026 10:19 AM,Rejected-Finance,r,10-Jul-2026 07:47 PM,AOC,2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
