Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
03-Jun-2026,"INR 6,102,038.79",180.0,VIKAS KUMAR,20-Jul-2026 03:17 PM,manya5.pdf (862.00 KB),AOC,1.0,5973526.0,MANYA CONSTRUCTION AND SUPPLIERS,15-Mar-2026 08:39 AM,Accepted-AOC,L1,20-Jul-2026 03:17 PM,1.0,5973526.0,MANYA CONSTRUCTION AND SUPPLIERS,INR,"6,102,038.79",Yamuna Expressway Industrial Development Authority,2026_YEIDA_1122864_5,YEA/GM(PROJECT)/2026/480 DT-27/02/2026,"Construction of RCC Drain for solving water logging problem in Village-Makanpur Bangar, YEA WC-06",Technical,UNDER EVALUATION,BHARAM PAL SINGH,27-May-2026 11:26 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,03-Jun-2026 11:20 AM,finsummary_2091487.pdf (355.03 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,03-Jun-2026 11:14 AM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,27-May-2026 11:43 AM,27-May-2026 11:45 AM,techsummary_2091487.pdf (722.34 KB),AOC,1.0,SBI Bank,"Construction of RCC Drain for solving water logging problem in Village-Makanpur Bangar, YEA WC-06","Construction of RCC Drain for solving water logging problem in Village-Makanpur Bangar, YEA WC-06",Please refer Tender documents. ,NA ,"94,60,525",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"2,127",Nil,Nil,No,09-Mar-2026 06:55 PM,19-Mar-2026 11:00 AM,09-Mar-2026 06:55 PM,18-Mar-2026 05:00 PM,NA ,NA ,09-Mar-2026 06:55 PM,18-Mar-2026 05:00 PM,27-May-2026 11:45 AM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/480 DT-27/02/2026,2026_YEIDA_1122864_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","1,89,300",No,fixed,,Nil,Nil,AOC
,,,,,,,2.0,5983468.0,M/S ANUSHKA CONSTRUCTION,18-Mar-2026 12:14 AM,Rejected-Finance,L3,03-Jun-2026 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,AOC
,,,,,,,3.0,5984303.0,M/s PULKIT KUMAR BUILDERS,18-Mar-2026 11:22 AM,Rejected-Finance,L2,03-Jun-2026 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,AOC
