Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
649.0,Nil,Nil,No,21-May-2026 01:00 PM,28-May-2026 12:30 PM,21-May-2026 01:00 PM,28-May-2026 12:00 PM,NA ,NA ,21-May-2026 01:00 PM,28-May-2026 12:00 PM,01-Jun-2026 04:00 PM,1.0,SBI Bank,Lot no- 04 Scrapping of Chandrapaliya minor from K.m. 0.000 to 2.600.,Scrapping of Chandrapaliya minor from K.m. 0.000 to 2.600.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Rate Contract,90.0,15.0,Basti,224001.0,NA ,NA ,NA ,"Saryu Nhar Khand, Ayodhya",No ,No,1,Fee/PreQual/Technical,.pdf,Tender Dacument,"O/O Executive Engineer, SNK, Ayodhya","Executive Engineer, SNK, Ayodhya","1,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",02/EE/2026-27,2026_UPIDC_1151326_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Er.Ashish Ranjan,Internal,A.E and DAO,Ashish Ranjan,14-Jul-2026 02:28 PM,finsummary_2156556.pdf (389.40 KB),Technical,Responsive,Ashish Ranjan,01-Jun-2026 01:21 PM,technical_2156556.pdf,Er. Ashish Ranjan,Internal,A.E and D.0,Ashish Ranjan,01-Jun-2026 01:24 PM,01-Jun-2026 04:00 PM,techsummary_2156556.pdf (239.37 KB),Finance,Boq,Ashish Ranjan,01-Jul-2026 05:20 PM,finance_2156556.pdf,BOQ Comparative Chart,1,6147768,A K CONSTRUCTION COMPANY,28-May-2026 08:50 AM,Accepted-AOC,L1,14-Jul-2026 03:07 PM,1.0,6147768.0,A K CONSTRUCTION COMPANY,INR,"42,357.32","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",2026_UPIDC_1151326_1,02/EE/2026-27,Lot no- 04 Scrapping of Chandrapaliya minor from K.m. 0.000 to 2.600.,14-Jul-2026,"INR 42,357.32",15.0,Ashish Ranjan,14-Jul-2026 03:07 PM,04.pdf (389.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6146899,LAKSHYA CONSTRUCTION & TRADERS,27-May-2026 08:23 PM,Rejected-Finance,L2,14-Jul-2026 02:28 PM,,,,,,,,,,,,,,,,,AOC
