EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"21,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,103/EE/RED/Tender/2026-27 Dt. 08.04.2026,2026_REDUP_1151499_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,Block Mauranipur ke gram mauranipur main Gauraiya Inter college Gauraha main Sanskritik Manch Samudayik kendra ka nirman karya,Block Mauranipur ke gram mauranipur main Gauraiya Inter college Gauraha main Sanskritik Manch Samudayik kendra ka nirman karya,Please refer Tender documents. ,NA ,"10,34,000",Civil Works,NA ,Tender,90.0,90.0,Block Mauranipur ke gram mauranipur main Gauraiya,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,EE RED Jhansi,EE RED Jhansi,21-May-2026 04:00 PM,29-May-2026 03:30 PM,21-May-2026 04:00 PM,29-May-2026 12:00 PM,NA ,NA ,21-May-2026 04:00 PM,29-May-2026 12:00 PM,17-Jun-2026 12:30 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,sbd,AOC,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,11-Jun-2026 05:22 PM,17-Jun-2026 12:30 PM,techsummary_2156891.pdf (725.93 KB),Finance,FINAL,Chaman Srivastava,15-Jul-2026 02:03 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-Jul-2026 02:05 PM,finsummary_2156891.pdf (396.11 KB),Technical,FINAL,RAJNEESH KUMAR,11-Jun-2026 05:18 PM,,1.0,6141410.0,M/s SHRI GANESH SIROTHIYA CONSTRUCTION,INR,"1,027,523",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1151499_4,103/EE/RED/Tender/2026-27 Dt. 08.04.2026,Block Mauranipur ke gram mauranipur main Gauraiya Inter college Gauraha main Sanskritik Manch Samudayik kendra ka nirman karya,1,6141448,M/S MAA SHAKUNTALA CONSTRUCTION,28-May-2026 12:00 PM,Rejected-Finance,N,15-Jul-2026 02:05 PM,15-Jul-2026,"INR 1,027,523",90.0,Chaman Srivastava,15-Jul-2026 02:07 PM,MAURANIPUR.pdf (396.00 KB),FINAL,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6141410,M/s SHRI GANESH SIROTHIYA CONSTRUCTION,28-May-2026 12:35 PM,Accepted-AOC,Y,15-Jul-2026 02:07 PM,,,,,,,,AOC
