Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
SE,Internal,EEDAO,Lalita Verma,02-Jun-2026 04:42 PM,06-Jun-2026 12:00 PM,techsummary_2144052.pdf (272.87 KB),Technical,tech,Pooja Rani,30-May-2026 05:00 PM,,14-Jul-2026,"INR 6,729,911",120.0,Pooja Rani,14-Jul-2026 03:59 PM,ramm.pdf (1876.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,2026_REDUP_1145967_19,01/SE RED/tender/2026-27 Dt 01-04-2026,Gram sabha sukhnye bairahaava pal basti se prathmik vidyalay bairahaava tak sadak nirman karya,1,6134639,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA,21-May-2026 09:02 PM,Accepted-AOC,AOC,14-Jul-2026 04:00 PM,1.0,6134639.0,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA,INR,"6,729,911",SE,Internal,EEDAO,Pooja Rani,14-Jul-2026 03:52 PM,finsummary_2144052.pdf (22.38 KB),Finance,finan,Lalita Verma,06-Jun-2026 03:26 PM,,BOQ Comparative Chart,AOC,"3,414",Nil,Nil,No,1.0,SBI Bank,09-May-2026 10:00 AM,26-May-2026 12:30 PM,09-May-2026 10:00 AM,25-May-2026 02:00 PM,NA ,NA ,09-May-2026 10:00 AM,25-May-2026 02:00 PM,06-Jun-2026 12:00 PM,"1,35,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,01/SE RED/tender/2026-27 Dt 01-04-2026,2026_REDUP_1145967_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SUPRINTENDING ENGINEER,Near Jahanvi Hotel Putlighar Mirzapur,1.0,date,Date,,Gram sabha sukhnye bairahaava pal basti se prathmik vidyalay bairahaava tak sadak nirman karya,Gram sabha sukhnye bairahaava pal basti se prathmik vidyalay bairahaava tak sadak nirman karya,Please refer Tender documents. ,NA ,"67,31,000",Civil Works,NA ,Tender,90.0,120.0,Mirzapur,231001.0,NA ,NA ,NA ,SUPERINTENDING ENGINEER RURAL ENGINEERING DEPARTME,No ,No,1,Fee/PreQual/Technical,.pdf,sbd,AOC
,,,,,,,,,,,,,,,,,,,,,,2,6135458,RADHE MOHAN SINGH,22-May-2026 11:31 AM,Rejected-Finance,l2,14-Jul-2026 03:52 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC
