Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DD and EMD,1.0,SBI Bank,18-May-2026 12:00 PM,25-May-2026 01:00 PM,18-May-2026 12:00 PM,25-May-2026 12:00 PM,18-May-2026 12:00 PM ,25-May-2026 12:00 PM ,18-May-2026 12:00 PM,25-May-2026 12:00 PM,12-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,3/RED/Azh/2026-27 Dt 02.04.2026,2026_REDUP_1149697_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,CC road from the CC road east of the canal culvert to Jhinku Yadav house in Sethwal Pandahan village panchayat of Rani ki Sarai development block-2,CC road from the CC road east of the canal culvert to Jhinku Yadav house in Sethwal Pandahan village panchayat of Rani ki Sarai development block-2,Please Refer Tender Document ,NA ,"19,90,000",Civil Works,NA ,Tender,90.0,90.0,Azamgarh,276001.0,NA ,NA ,NA ,Azamgarh,No ,No,"40,000",No,fixed,,Nil,Nil,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,"1,194",Nil,Nil,No,AOC,Technical,TEC,MANOJ KUMAR SINGH,06-Jun-2026 03:39 PM,technical_2152408.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,22-Jul-2026 01:43 PM,finsummary_2152408.pdf (1513.46 KB),Finance,Fin,MANOJ KUMAR SINGH,22-Jul-2026 01:41 PM,,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,06-Jun-2026 06:04 PM,12-Jun-2026 12:00 PM,techsummary_2152408.pdf (1513.46 KB),22-Jul-2026,"INR 1,685,581.57",90.0,MANOJ KUMAR SINGH,22-Jul-2026 01:46 PM,sures2.pdf (471.00 KB),Date of Start Date of Comp,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1149697_1,3/RED/Azh/2026-27 Dt 02.04.2026,CC road from the CC road east of the canal culvert to Jhinku Yadav house in Sethwal Pandahan village panchayat of Rani ki Sarai development block-2,1.0,6138535.0,MS SURESH CONSTRUCTION,INR,"1,685,581.57",1.0,6138513.0,M/S JAI SHREE BALAJI CONSTRUCTION,24-May-2026 03:39 PM,Rejected-AOC,Highest Rate,22-Jul-2026 01:46 PM,AOC
,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6138535.0,MS SURESH CONSTRUCTION,24-May-2026 03:49 PM,Accepted-AOC,Lowest Rate,22-Jul-2026 01:46 PM,AOC
2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
