EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"58,940",Yes,fixed,,Nil,Nil,18-May-2026 09:00 AM,30-May-2026 12:30 PM,18-May-2026 09:00 AM,30-May-2026 12:00 PM,NA ,NA ,18-May-2026 09:00 AM,30-May-2026 12:00 PM,30-Jun-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,SBDNIT,LOT NO 14 VIKAS KHAND UNCHAHAR KE SAADHAN SAMAITI DHANIYE SARENI SE PURE BAISAN KA PURWA TAK DAMARIKARAN KARYA,LOT NO 14 VIKAS KHAND UNCHAHAR KE SAADHAN SAMAITI DHANIYE SARENI SE PURE BAISAN KA PURWA TAK DAMARIKARAN KARYA,Please refer Tender documents. ,NA ,"29,47,000",Civil Works,NA ,Tender,90.0,90.0,UNCHAHAR,229001.0,NA ,NA ,NA ,EERED RBL,No ,No,1.0,SBI Bank,EERED RBL,SONIA NAGAR RAEBARELI,300.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,360/EE/RED/RBLDT29.04.2026,2026_REDUP_1147726_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6151422.0,Ms Vinod Kumar Mishra,INR,"2,493,378.31",EERED RBL,Internal,,DEEPAK SINGH,04-Jul-2026 12:49 PM,finsummary_2147766.pdf (100.94 KB),Finance,FINANCIAL,DEEPAK SINGH,30-Jun-2026 03:14 PM,,BOQ Comparative Chart,1,6152154,M/S ABHAY DATA CONSTRUCTION,29-May-2026 10:40 PM,Rejected-Finance,L2,04-Jul-2026 12:49 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,2026_REDUP_1147726_14,360/EE/RED/RBLDT29.04.2026,LOT NO 14 VIKAS KHAND UNCHAHAR KE SAADHAN SAMAITI DHANIYE SARENI SE PURE BAISAN KA PURWA TAK DAMARIKARAN KARYA,10-Jul-2026,"INR 2,493,378.31",90.0,DEEPAK SINGH,18-Jul-2026 01:12 PM,saadansahkari.pdf (277.00 KB),Technical,TECHNICAL,Neelabh Krishna,15-Jun-2026 01:39 PM,,EERED,Internal,,Neelabh Krishna,24-Jun-2026 05:48 PM,30-Jun-2026 12:30 PM,techsummary_2147766.pdf (320.41 KB),AOC
,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6151422,Ms Vinod Kumar Mishra,29-May-2026 05:04 PM,Accepted-AOC,L1,18-Jul-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
