Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Notice,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,309/EE/Ballia/E-Tender/2026-27 Dt. 23.06.2026,2026_SCIDC_1163607_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,"38,400",No,fixed,,UPSCIDC LTD Ballia,UPSCIDC LTD Ballia,Executive Engineer UPSCIDC Ltd Azamgarh,Maa Shanti Niwas Opp. Dr. Javed Aarajibagh Azamgarh 276001,03-Jul-2026 06:55 PM,10-Jul-2026 02:45 PM,03-Jul-2026 06:55 PM,10-Jul-2026 02:00 PM,NA ,NA ,03-Jul-2026 06:55 PM,10-Jul-2026 02:00 PM,16-Jul-2026 03:05 PM,"Construction of Additional Class Room-1 Guard Room, MDM Shed and Guard Room Village Tola Kashi Rai Block Murli Chapra in District Ballia.","Construction of Additional Class Room-1 Guard Room, MDM Shed and Guard Room Village Tola Kashi Rai Block Murli Chapra in District Ballia.",Please refer tender Documents ,NA ,"19,18,502",Civil Works,NA ,Tender,90.0,NA ,Ballia,277001.0,NA ,NA ,NA ,Executive Engineer UPSCIDC Ltd Azamgarh,No ,No,"1,652",UPSCIDC LTD Ballia,UPSCIDC LTD Ballia,No,AOC,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.",Madan Singh,16-Jul-2026 03:00 PM,16-Jul-2026 03:05 PM,techsummary_2187375.pdf (197.00 KB),Finance,Financial,Madan Singh,20-Jul-2026 11:48 AM,finance_2187375.pdf,BOQ Comparative Chart,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar",Madan Singh,20-Jul-2026 12:00 PM,finsummary_2187375.pdf (245.32 KB),Technical,Technical,Madan Singh,16-Jul-2026 02:50 PM,technical_2187375.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,2026_SCIDC_1163607_2,309/EE/Ballia/E-Tender/2026-27 Dt. 23.06.2026,"Construction of Additional Class Room-1 Guard Room, MDM Shed and Guard Room Village Tola Kashi Rai Block Murli Chapra in District Ballia.",1.0,6245710.0,m/s manoj kumar singh,INR,"1,908,717.64",1,6245710,m/s manoj kumar singh,10-Jul-2026 07:23 AM,Accepted-AOC,Below Rate,27-Jul-2026 05:06 PM,21-Jul-2026,"INR 1,908,717.64",180.0,Madan Singh,27-Jul-2026 05:06 PM,Order.pdf (983.00 KB),"Construction of Additional Class Room-1 Guard Room, MDM Shed and Guard Room Village Tola Kashi Rai Block Murli Chapra in District Ballia.",AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6244625,VK ENTERPRISES,09-Jul-2026 05:12 PM,Rejected-Finance,High Rate,20-Jul-2026 12:00 PM,,,,,,,,AOC
