Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Project Manager,"UPPCL Unit-26, Saharanpur",CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SADAR IN DISTRICT MUZAFFARNAGAR UP,CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SADAR IN DISTRICT MUZAFFARNAGAR UP,Please refer Tender documents. ,NA ,"24,97,403",Civil Works,NA ,Tender,90.0,90.0,Saharanpur,247001.0,NA ,NA ,NA ,Saharanpur,No ,No,05-Jun-2026 09:00 AM,15-Jun-2026 02:00 PM,05-Jun-2026 09:00 AM,15-Jun-2026 12:00 PM,NA ,NA ,05-Jun-2026 10:00 AM,15-Jun-2026 12:00 PM,19-Jun-2026 05:00 PM,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,06/PCL/PM-26/SRE/2026-27,2026_UPPRC_1157241_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"59,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,19-Jun-2026 04:47 PM,19-Jun-2026 05:00 PM,techsummary_2168477.pdf (1042.04 KB),Finance,Financial Comparative,Tarun Chaturvedi,03-Jul-2026 02:31 PM,finance_2168477.pdf,BOQ Comparative Chart,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,03-Jul-2026 02:35 PM,finsummary_2168477.pdf (1042.04 KB),Technical,Comparative,Tarun Chaturvedi,19-Jun-2026 04:43 PM,technical_2168477.pdf,1,6194597,BHARDWAJ CONTRACTOR,15-Jun-2026 12:07 AM,Accepted-AOC,Due to quoted Lowest Rate,03-Jul-2026 03:04 PM,1.0,6194597.0,BHARDWAJ CONTRACTOR,INR,"2,367,787.713",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,2026_UPPRC_1157241_1,06/PCL/PM-26/SRE/2026-27,CONSTRUCTION WORK OF ADDITIONAL DORMITORY HALL BUILDING FOR KASTURBA GANDHI BALIKA VIDYALAYA AT SADAR IN DISTRICT MUZAFFARNAGAR UP,03-Jul-2026,"INR 2,367,787.713",180.0,Tarun Chaturvedi,03-Jul-2026 03:03 PM,DOS.pdf (467.00 KB),Done,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6184573,BHUSHAN LAL CONTRACTOR,14-Jun-2026 11:41 AM,Rejected-Finance,Due to quote Highest Rate,03-Jul-2026 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6190594,M/S KAUSHIK ENTERPRISES,14-Jun-2026 11:49 PM,Rejected-Finance,Due to quote Highest Rate,03-Jul-2026 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6193399,Shiva Kumar,15-Jun-2026 08:58 AM,Rejected-Technical,Disqualify,19-Jun-2026 04:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6193483,SWASTIK CONSTRUCTION,14-Jun-2026 06:56 PM,Rejected-Finance,Due to quote Highest Rate,03-Jul-2026 02:35 PM,,,,,,,,,,,,,,,,,AOC
