Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Silt Clearance of Bhagawanpur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-10),Silt Clearance of Bhagawanpur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-10),Please refer Tender documents. ,NA ,"14,49,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Kushinagar,274304.0,NA ,NA ,NA ,Kushinagar,No ,No,19-May-2026 09:00 AM,26-May-2026 03:00 PM,19-May-2026 09:00 AM,26-May-2026 01:00 PM,NA ,NA ,19-May-2026 09:00 AM,26-May-2026 01:00 PM,30-May-2026 09:00 AM,Executive Engineer Flood Division Kushinagar,Office Executive Engineer Flood Division Kushinagar,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD, kushinagar",01/EE/2026-27,2026_UPIDC_1149214_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,354",Nil,Nil,No,"29,000",No,fixed,,Nil,Nil,AOC,Mahesh Kumar Singh,Internal,Vaihawa Singh and Rajiv Kapil,MAHESH KUMAR SINGH,30-May-2026 04:47 AM,30-May-2026 09:00 AM,techsummary_2151430.pdf (20.50 KB),Finance,Above Bidders are qualified in Technical Evaluation,MAHESH KUMAR SINGH,03-Jun-2026 05:52 AM,finance_2151430.pdf,BOQ Comparative Chart,Mahesh Kumar Singh,Internal,VAIBHAW SINGH AND RAJIV KAPIL,MAHESH KUMAR SINGH,06-Jul-2026 08:06 AM,finsummary_2151430.pdf (59.50 KB),Technical,3 Bidders are qualified in Technical Evaluation,MAHESH KUMAR SINGH,30-May-2026 04:44 AM,technical_2151430.pdf,1,6142854,GAYATRI ENTERPRISES,26-May-2026 10:59 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:44 AM,1.0,6130996.0,M/S SINGH CONSTRUCTION,INR,"1,305,360","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD, kushinagar",2026_UPIDC_1149214_1,01/EE/2026-27,Silt Clearance of Bhagawanpur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-10),06-Jul-2026,"INR 1,305,360",15.0,MAHESH KUMAR SINGH,24-Jul-2026 04:03 AM,Bhagawanpur.pdf (879.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6136088,M/S ASHISH KUMAR,26-May-2026 10:50 AM,Rejected-Finance,Due to Highest Amount,06-Jul-2026 08:06 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6142148,M/S NANDIKA CONSTRUCTION,25-May-2026 10:46 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:44 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6130996,M/S SINGH CONSTRUCTION,25-May-2026 12:21 PM,Accepted-AOC,Due to Lowest Amount,24-Jul-2026 04:04 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6139436,M/s Sri Prakash Singh,26-May-2026 10:00 AM,Rejected-Finance,Due to Highest Amount,06-Jul-2026 08:06 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6140135,SRI KRISHNA CONSTRUCTION,26-May-2026 09:24 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:44 AM,,,,,,,,,,,,,,,,AOC
