Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Clearance of Internal Section of Jikhagaon Drain from Km. 0.000 to 2.600,LOT15,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,EE UDAC Mathura,281001.0,NA ,NA ,NA ,EE UDAC Mathura,No ,No,177.0,Nil,Nil,No,"5,000",Yes,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,01/EE/2026-27,2026_UPIDC_1145472_15,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,06-May-2026 11:00 AM,12-May-2026 04:00 PM,06-May-2026 11:00 AM,11-May-2026 05:00 PM,NA ,NA ,06-May-2026 11:00 AM,11-May-2026 05:00 PM,29-May-2026 03:30 PM,EE UDAC Mathura,EE UDAC Mathura,AOC,1.0,6096078.0,SHIV OM CONTRACTOR,INR,"151,987",naveen kumar,Internal,karan pal,Naveen Kumar,08-Jun-2026 02:08 PM,finsummary_2141693.pdf (22.26 KB),Finance,Financial,Naveen Kumar,08-Jun-2026 12:34 PM,,BOQ Comparative Chart,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,2026_UPIDC_1145472_15,01/EE/2026-27,Clearance of Internal Section of Jikhagaon Drain from Km. 0.000 to 2.600,1,6096160,Jagannath prasad,10-May-2026 03:45 PM,Rejected-AOC,L3,21-Jul-2026 04:09 PM,naveen kumar,Internal,karanpal,Naveen Kumar,29-May-2026 03:28 PM,29-May-2026 03:30 PM,techsummary_2141693.pdf (287.08 KB),21-Jul-2026,"INR 151,987",15.0,Naveen Kumar,21-Jul-2026 04:09 PM,15.pdf (24.00 KB),AOC,Technical,technical,Naveen Kumar,29-May-2026 01:41 PM,technical_2141693.pdf,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6099113,MOTI LAL CONSTRUCTION,09-May-2026 02:25 PM,Rejected-AOC,L2,21-Jul-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6105848,SAMUNDRA SINGH,11-May-2026 01:13 PM,Rejected-AOC,L4,21-Jul-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,6096078,SHIV OM CONTRACTOR,09-May-2026 05:09 PM,Accepted-AOC,L1,21-Jul-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,AOC
