Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
944.0,Nil,Nil,No,Ucch Prathmik Vidyalaya Kalijagdishpur ka marammat karya,Ucch Prathmik Vidyalaya Kalijagdishpur ka marammat karya,Please refer Tender documents. ,NA ,"2,18,000",Civil Works,NA ,Tender,90.0,90.0,SANT KABIR NAGAR,272175.0,NA ,NA ,NA ,RED OFFICE SKN,No ,No,"11,000",Yes,fixed,,Nil,Nil,EE RED SKN,RED OFFICE SKN,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,70/RED/NIVIDA/26-27 dt 15.04.2026,2026_REDUP_1149853_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Notice,18-May-2026 01:00 PM,23-May-2026 02:00 PM,18-May-2026 01:00 PM,23-May-2026 01:00 PM,NA ,NA ,18-May-2026 01:00 PM,23-May-2026 01:00 PM,09-Jun-2026 12:00 PM,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,2026_REDUP_1149853_14,70/RED/NIVIDA/26-27 dt 15.04.2026,Ucch Prathmik Vidyalaya Kalijagdishpur ka marammat karya,1,6134590,MAMTA TIWARI,21-May-2026 08:10 PM,Accepted-AOC,Below,09-Jul-2026 03:39 PM,Executive Engineer,Internal,,Arvind Kumar,12-Jun-2026 01:24 PM,finsummary_2153080.pdf (2077.22 KB),Finance,Admitted,Arvind Kumar,09-Jun-2026 04:41 PM,,BOQ Comparative Chart,1.0,6134590.0,MAMTA TIWARI,INR,"214,114.21",Executive Engineer,Internal,,Arvind Kumar,04-Jun-2026 04:27 PM,09-Jun-2026 12:00 PM,techsummary_2153080.pdf (2077.22 KB),Technical,Admitted,Arvind Kumar,23-May-2026 03:10 PM,,20-Jun-2026,"INR 214,114.21",90.0,Arvind Kumar,09-Jul-2026 03:39 PM,14.pdf (835.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,2,6137277,M/S SANT TIRATHRAJ CONSTRUCTION AND SUPPLIER,23-May-2026 12:44 PM,Rejected-Technical,Non Responsive,04-Jun-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6134477,VINAYAK INFRA,21-May-2026 06:59 PM,Rejected-Finance,Reject,12-Jun-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
