Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
EE RED MEERUT,VIKAS BHAWAN MEERUT,944.0,Nil,Nil,No,Ward sankhya 18 durgapura mein vibhinn sadkon ka Nirman karya,Ward sankhya 18 durgapura mein vibhinn sadkon ka Nirman karya,Please refer Tender documents. ,NA ,"20,92,000",Civil Works,NA ,Tender,90.0,90.0,MEERUT,250002.0,NA ,NA ,NA ,EE RED MEERUT,No ,No,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 04:00 PM,1,Fee/PreQual/Technical,.pdf,DOCUMENTS,"42,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,2026_REDUP_1147931_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Technical bid open,SHUBHAM PARLE,23-May-2026 06:28 PM,technical_2148181.pdf,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,UDAY SHANKAR,03-Jul-2026 04:38 PM,finsummary_2148181.pdf (595.61 KB),Finance,FINANCIAL BID OPEN,UDAY SHANKAR,06-Jun-2026 11:43 AM,,BOQ Comparative Chart,EE,Internal,"EE, DAO ,AE RED MEERUT",UDAY SHANKAR,30-May-2026 03:26 PM,05-Jun-2026 04:00 PM,techsummary_2148181.pdf (215.81 KB),03-Jul-2026,"INR 2,086,452",90.0,UDAY SHANKAR,03-Jul-2026 04:40 PM,Bond.pdf (596.00 KB),Bond with Dakshit Associates,1,6119562,Dakshit Associates,19-May-2026 09:35 PM,Accepted-AOC,Bond with Dakshit Associates,03-Jul-2026 04:40 PM,1.0,6119562.0,Dakshit Associates,INR,"2,086,452",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147931_6,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,Ward sankhya 18 durgapura mein vibhinn sadkon ka Nirman karya,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6126855,r s construction co,20-May-2026 12:07 AM,Rejected-Finance,L2 bidder,03-Jul-2026 04:38 PM,,,,,,,,,,AOC
