Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
24-Jun-2026,"INR 3,040,846.82",90.0,BHOOPENDRA PRATAP SINGH,20-Jul-2026 05:14 PM,38.pdf (621.00 KB),Agreement Cost For Construction Without GST,1,6129905,AAK ENTERPRISES,20-May-2026 04:03 AM,Rejected-Finance,Due To Higher Rate,10-Jun-2026 05:09 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,2026_REDUP_1145992_6,05/RED/e-Tender/2025-26 Date 02.04.2026,Interlocking work from Mahavir house in village Gotha to the intersection and transformer up to the Primary School (Wazirganj),1.0,6129915.0,M/S SATISH CHANDRA GUPTA CONTRACTOR AND SUPLIERS,INR,"3,040,846.82",1.0,Financial Evaluation Mistake,Financial Evaluation Mistake,10-Jun-2026 04:56 PM,mistake.pdf ,176.15,Financial Opening,Technical,Technical Bid Opened,BHOOPENDRA PRATAP SINGH,21-May-2026 05:04 PM,,Executive Engineer,Internal,AE and DAO,BHOOPENDRA PRATAP SINGH,10-Jun-2026 05:09 PM,finsummary_2142849.pdf (1348.03 KB),Finance,Financial Bid Opened,BHOOPENDRA PRATAP SINGH,10-Jun-2026 05:05 PM,,BOQ Comparative Chart,Executive Engineer,Internal,AE and DAO,BHOOPENDRA PRATAP SINGH,01-Jun-2026 01:54 PM,06-Jun-2026 12:00 PM,techsummary_2142849.pdf (568.64 KB),AOC,1.0,SBI Bank,854.0,Nil,Nil,No,Interlocking work from Mahavir house in village Gotha to the intersection and transformer up to the Primary School (Wazirganj),Interlocking work from Mahavir house in village Gotha to the intersection and transformer up to the Primary School (Wazirganj),Please Refer To Tender ,NA ,"30,44,500",Civil Works,NA ,Tender,90.0,90.0,Vikas Bhawan Badaun,243601.0,NA ,NA ,NA ,"RED, Vikas Bhawan, Badaun",No ,No,07-May-2026 09:00 AM,21-May-2026 04:00 PM,07-May-2026 09:00 AM,21-May-2026 12:00 PM,NA ,NA ,07-May-2026 09:00 AM,21-May-2026 12:00 PM,06-Jun-2026 12:00 PM,"Executive Engineer, RED, Division Badaun","Office of Executive Engineer, Rural Engineering Department, Division Badaun, Room No. 226, First Floor, Vikas Bhawan, Badaun 243601",1,Fee/PreQual/Technical,.pdf,Technical,"61,000",Yes,fixed,,Nil,Nil,1.0,Update,AOC,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,05/RED/e-Tender/2025-26 Date 02.04.2026,2026_REDUP_1145992_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6129915,M/S SATISH CHANDRA GUPTA CONTRACTOR AND SUPLIERS,20-May-2026 04:54 AM,Accepted-AOC,Due To Lower Rate,20-Jul-2026 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,AOC
