Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,714",Nil,Nil,No,"95,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,122/RED/Accounts/Tender/26-27 date20-05-2026,2026_REDUP_1156702_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"SE, RED, Saharanpur","O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE",04-Jun-2026 12:00 PM,11-Jun-2026 12:30 PM,04-Jun-2026 12:00 PM,10-Jun-2026 12:00 PM,NA ,NA ,04-Jun-2026 12:00 PM,10-Jun-2026 12:00 PM,22-Jun-2026 12:30 PM,Gram panchayat simbhalka block shamli mein meerut karnal marg se jila aushadhi centre se hote hue kaali sadak yogendra son of lakshman ke khet tak interlocking nirmaan karya,Gram panchayat simbhalka block shamli mein meerut karnal marg se jila aushadhi centre se hote hue kaali sadak(yogendra son of lakshman ke khet) tak interlocking nirmaan karya,Gram panchayat simbhalka block shamli mein meerut karnal marg se jila aushadhi centre se hote hue kaali sadak(yogendra son of lakshman ke khet) tak interlocking nirmaan karya ,NA ,"47,13,000",Civil Works,NA ,Tender,90.0,120.0,Shamli,247776.0,"O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE. ","O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE ",04-Jun-2026 03:00 PM ,"O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE.",No ,No,1.0,Fee/PreQual/Technical,.pdf,Fees and EMD,1.0,SBI Bank,AOC,"Habibullah,SE, RED, Saharanpur",Internal,"Avinash kumar, DAO, RED, Shamli, Habibullah, EE, RED, Shamli and Km.Ravi, EE, RED, Saharanpur",Habib ullah,21-Jul-2026 12:06 PM,finsummary_2167467.pdf (437.54 KB),Technical,ALL BIDS ADMITTED,Habib ullah,16-Jun-2026 01:32 PM,,"Habibullah,SE, RED, Saharanpur",Internal,"Avinash Kumar, DAO, RED, Shamli, Habibullah, EE, RED, Shamli and KMRavi, EE, RED, Saharanpur",Habib ullah,16-Jun-2026 01:39 PM,22-Jun-2026 12:30 PM,techsummary_2167467.pdf (239.00 KB),Finance,ALL BIDS ADMITTED,Habib ullah,21-Jul-2026 11:58 AM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1156702_3,122/RED/Accounts/Tender/26-27 date20-05-2026,Gram panchayat simbhalka block shamli mein meerut karnal marg se jila aushadhi centre se hote hue kaali sadak yogendra son of lakshman ke khet tak interlocking nirmaan karya,1.0,6181179.0,jitendra kumar contractor and suppliers,INR,"5,537,504.03",1,6182862,GALAXY DEVELOPERS,09-Jun-2026 04:38 PM,Rejected-Technical,as per attached summary of technical evaluation,16-Jun-2026 01:39 PM,21-Jul-2026,"INR 5,537,504.03",120.0,Habib ullah,21-Jul-2026 12:45 PM,03.pdf (438.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6181179,jitendra kumar contractor and suppliers,09-Jun-2026 09:43 PM,Accepted-AOC,L1,21-Jul-2026 12:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6184548,M/S PRAHLAD ENTERPRISES,10-Jun-2026 11:21 AM,Rejected-Finance,L2,21-Jul-2026 12:06 PM,,,,,,,,AOC
