Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,Construction of 18 M wide Road R3 Drain and Culverts in Sector 25 GIDA Gorakhpur Remaining Work,Construction of 18 M wide Road R3 Drain and Culverts in Sector 25 GIDA Gorakhpur Remaining Work,Please refer Tender documents. ,NA ,"1,97,70,565",Civil Works,NA ,Tender,90.0,180.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,GIDA SECTOR 7 GIDA GORAKHPUR ,19-Jun-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,"11,89,000",No,fixed,,Nil,Nil,1.0,SBI Bank,15-Jun-2026 11:00 AM,23-Jun-2026 04:00 PM,15-Jun-2026 11:00 AM,23-Jun-2026 03:00 PM,NA ,NA ,15-Jun-2026 11:00 AM,23-Jun-2026 03:00 PM,13-Jul-2026 02:30 PM,Gorakhpur Industrial Development Authority,1495/GIDA/2026-27 DT. 11.06.2026,2026_UGIDA_1160370_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,950",Nil,Nil,No,AOC,Technical,BID OPENED,VIBHOR TYAGI,23-Jun-2026 04:59 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,15-Jul-2026 06:20 PM,finsummary_2174629.pdf (474.61 KB),Finance,BID OPENED,VIBHOR TYAGI,13-Jul-2026 02:53 PM,,BOQ Comparative Chart,CEO GIDA,Internal,M(Civil) GM(F) ACEO,vivek kumar verma,13-Jul-2026 02:28 PM,13-Jul-2026 02:30 PM,techsummary_2174629.pdf (330.90 KB),15-Jul-2026,"INR 19,335,612.84",180.0,vivek kumar verma,15-Jul-2026 06:22 PM,1495.pdf (475.00 KB),1,6214582,M/S AGRAWAL ASSOCIATE,23-Jun-2026 12:33 PM,Accepted-AOC,L1,15-Jul-2026 06:22 PM,Gorakhpur Industrial Development Authority,2026_UGIDA_1160370_1,1495/GIDA/2026-27 DT. 11.06.2026,Construction of 18 M wide Road R3 Drain and Culverts in Sector 25 GIDA Gorakhpur Remaining Work,1.0,6214582.0,M/S AGRAWAL ASSOCIATE,INR,"19,335,612.84",AOC
,,.pdf,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6214788,M/s Jeet Associates,23-Jun-2026 02:47 PM,Rejected-Finance,L2,15-Jul-2026 06:20 PM,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6214962,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,23-Jun-2026 02:42 PM,Rejected-Finance,L3,15-Jul-2026 06:20 PM,,,,,,,,,,AOC
