Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,32/PCL/GM/Zone-6/Noida/2026-27 Dt. 12.06.2026,2026_UPPRC_1160369_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,42,000",No,fixed,,Nil,Nil,"Providing and Fixing of Iron/Steel Grill and other miscellanous work in the girls and boys hostel, residences of faculty/Senior/Junior Residents, academic and hospital block of Autonomous State Medical College Bulandshahr in district Bulandshahr.","Providing and Fixing of Iron/Steel Grill and other miscellanous work in the girls and boys hostel, residences of faculty/Senior/Junior Residents, academic and hospital block of Autonomous State Medical College Bulandshahr in district Bulandshahr.",Please refer Tender documents. ,NA ,"70,66,000",Civil Works,NA ,Tender,90.0,120.0,Bulandshahr in district Bulandshahr.,203001.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,1.0,Date Extend,Date,,1.0,SBI Bank,13-Jun-2026 09:00 AM,27-Jun-2026 03:00 PM,13-Jun-2026 09:00 AM,27-Jun-2026 02:00 PM,NA ,NA ,13-Jun-2026 09:00 AM,27-Jun-2026 02:00 PM,04-Jul-2026 04:00 PM,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar",AOC,General Manager Zone-6 Noida,Internal,Project Manager Unit 36 Noida Project Manager Unit 33 Meerut Accountant Unit 36 Noida,Karmendra Kumar Agrawal,07-Jul-2026 11:52 AM,finsummary_2174631.pdf (1642.86 KB),Technical,Five Bids are received. Three Bids are found Technically qualified,Karmendra Kumar Agrawal,04-Jul-2026 02:38 PM,technical_2174631.pdf,General Manager Zone-6 Noida,Internal,Project Manager Unit 36 Noida Project Manager Unit 33 Meerut Accountant Unit 36 Noida,Karmendra Kumar Agrawal,04-Jul-2026 02:57 PM,04-Jul-2026 04:00 PM,techsummary_2174631.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s Akshay Constructions Bid is First Lowest of amount Rupees 5901284.834,Karmendra Kumar Agrawal,07-Jul-2026 11:49 AM,finance_2174631.pdf,BOQ Comparative Chart,1.0,6217282.0,M/s Akshay Constructions,INR,"5,901,284",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1160369_1,32/PCL/GM/Zone-6/Noida/2026-27 Dt. 12.06.2026,"Providing and Fixing of Iron/Steel Grill and other miscellanous work in the girls and boys hostel, residences of faculty/Senior/Junior Residents, academic and hospital block of Autonomous State Medical College Bulandshahr in district Bulandshahr.",1,6215090,AJAY SHARMA,26-Jun-2026 11:25 AM,Rejected-AOC,Third Lowest,18-Jul-2026 01:16 PM,16-Jul-2026,"INR 5,901,284",120.0,Karmendra Kumar Agrawal,18-Jul-2026 01:16 PM,GirllDOS.pdf (592.00 KB),"Rs. 69,63,515.00 with GST",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6200646,DWARAKADHEESH A TO Z SERVICES LLP,16-Jun-2026 07:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,04-Jul-2026 02:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6217282,M/s Akshay Constructions,26-Jun-2026 12:30 PM,Accepted-AOC,Frist Lowest,18-Jul-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6199277,M/S SHRI KRISHNA CONTRACTORAS,19-Jun-2026 05:11 PM,Rejected-Technical,Technically Not Qualify,04-Jul-2026 02:57 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6219757,RAJEEV TYAGI,27-Jun-2026 01:29 PM,Rejected-AOC,Second Lowest,18-Jul-2026 01:16 PM,,,,,,,,AOC
