Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1147539_2,10/GM-4/UPPCL/2026-27 Dated 05-05-2026,Tourism Devlopment Work of Dhameshwar Dham Mandir at Dhamiyapur Block Kishni in District- Mainpuri (U.P),1.0,6129689.0,M/s Pragya Construction,INR,"20,153,240.25",1,6128401,M K INDIA INFRAESTATE PRIVATE LIMITED,19-May-2026 04:22 PM,Rejected-Finance,Being Second Lowest,03-Jun-2026 01:24 PM,01-Jul-2026,"INR 20,153,240.25",180.0,RAJIV KUMAR PANDEY,08-Jul-2026 04:02 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Pragya Construction,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,03-Jun-2026 01:24 PM,finsummary_2146943.pdf (115.21 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,01-Jun-2026 07:32 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,01-Jun-2026 07:40 PM,02-Jun-2026 03:00 PM,techsummary_2146943.pdf (1896.69 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,02-Jun-2026 06:12 PM,,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,10/GM-4/UPPCL/2026-27 Dated 05-05-2026,2026_UPPRC_1147539_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","17,700",Nil,Nil,No,Tourism Devlopment Work of Dhameshwar Dham Mandir at Dhamiyapur Block Kishni in District- Mainpuri (U.P),Tourism Devlopment Work of Dhameshwar Dham Mandir at Dhamiyapur Block Kishni in District- Mainpuri (U.P),Please refer Tender documents. ,NA ,"2,03,17,814",Miscellaneous Works,NA ,Tender,90.0,180.0,Dhameshwar Dham Kishni Mainpuri,205303.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",12-May-2026 02:00 PM ,General Manager (Zone-4) Agra,No ,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,1.0,SBI Bank,12-May-2026 09:00 AM,20-May-2026 03:00 PM,12-May-2026 09:00 AM,20-May-2026 02:00 PM,NA ,NA ,12-May-2026 09:00 AM,20-May-2026 02:00 PM,02-Jun-2026 03:00 PM,"4,07,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6129689,M/s Pragya Construction,19-May-2026 11:11 PM,Accepted-AOC,L1,08-Jul-2026 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,AOC
