S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,6240856.0,M. A. CONTRACTOR AND SUPPLIER,INR,"1,242,733.86","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh||NDLGC, aligarh",2026_UPIDC_1162521_6,01/EE/2026-27,Construction of Guardroom at the premises of the Narora Division Lower Ganga Canal Aligarh.,1,6240648,A R Construction,08-Jul-2026 02:46 PM,Rejected-Finance,LOWEST-2,23-Jul-2026 05:03 PM,27-Jul-2026,"INR 1,242,733.86",180.0,Pradeep singh Patel,30-Jul-2026 04:56 PM,DOSLOT02.pdf (478.00 KB),Date of Start,Pradeep Singh Patel,Internal,E E I D ETAH,Pradeep singh Patel,23-Jul-2026 05:03 PM,finsummary_2185295.pdf (262.55 KB),Technical,Technical Bid Opening Summary Report,Pradeep singh Patel,10-Jul-2026 02:50 PM,technical_2185295.pdf,Pradeep Singh Patel,Internal,E E I D Etah,Pradeep singh Patel,15-Jul-2026 04:46 PM,18-Jul-2026 05:00 PM,techsummary_2185295.pdf (464.36 KB),Finance,Financial Bid Opening Report,Pradeep singh Patel,18-Jul-2026 06:40 PM,finance_2185295.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,"Executive Engineer, NDLGC, Aligarh",25 Lal Diggi Aligarh,795.0,Nil,Nil,No,01-Jul-2026 10:00 AM,09-Jul-2026 12:00 PM,02-Jul-2026 10:00 AM,08-Jul-2026 05:00 PM,NA ,NA ,02-Jul-2026 10:00 AM,08-Jul-2026 05:00 PM,18-Jul-2026 05:00 PM,"26,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction of Guardroom at the premises of the Narora Division Lower Ganga Canal Aligarh.,Construction of Guardroom at the premises of the Narora Division Lower Ganga Canal Aligarh.,Please refer Tender documents. ,NA ,"13,12,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Aligarh,202001.0,NA ,NA ,NA ,Aligarh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh||NDLGC, aligarh",01/EE/2026-27,2026_UPIDC_1162521_6,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6240226,BHAMAR SINGH,08-Jul-2026 12:27 PM,Rejected-Technical,Documents Not found as per requirement,15-Jul-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6230211,B S ENTERPRISES,08-Jul-2026 02:51 PM,Rejected-Technical,Documents Not found as per requirement,15-Jul-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6239710,GOMATINETRA CONSTRUCTIONS,08-Jul-2026 11:48 AM,Rejected-Technical,Documents Not found as per requirement,15-Jul-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,6240856,M. A. CONTRACTOR AND SUPPLIER,08-Jul-2026 03:04 PM,Accepted-AOC,LOWEST-1,30-Jul-2026 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,6241150,M/s Mohsin Ahmad Thekedar,08-Jul-2026 04:34 PM,Rejected-Technical,Documents Not found as per requirement,15-Jul-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,6240185,TND BUILDERS,08-Jul-2026 12:14 PM,Rejected-Technical,Documents Not found as per requirement,15-Jul-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
