Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Indraprasth estate 2 me Chaudhari yashvir Singh ke Makan se transformer ke Kone Tak sadak Nirman karya,Indraprasth estate 2 me Chaudhari yashvir Singh ke Makan se transformer ke Kone Tak sadak Nirman karya,Please refer Tender documents. ,NA ,"9,76,000",Civil Works,NA ,Tender,90.0,90.0,MEERUT,250002.0,NA ,NA ,NA ,EE RED MEERUT,No ,No,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 04:00 PM,856.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,DOCUMENTS,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,2026_REDUP_1147931_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED MEERUT,VIKAS BHAWAN MEERUT,1.0,SBI Bank,"20,000",No,fixed,,Nil,Nil,AOC,Finance,FINANCIAL BID OPEN,UDAY SHANKAR,06-Jun-2026 11:53 AM,,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,,UDAY SHANKAR,23-Jul-2026 01:46 PM,finsummary_2148200.pdf (352.75 KB),1.0,6125069.0,ASHOK KUMAR,INR,"1,147,843",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147931_12,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,Indraprasth estate 2 me Chaudhari yashvir Singh ke Makan se transformer ke Kone Tak sadak Nirman karya,1,6125069,ASHOK KUMAR,19-May-2026 05:53 PM,Accepted-AOC,LOW RATE L1 BIDDER,23-Jul-2026 01:57 PM,23-Jul-2026,"INR 1,147,843",90.0,UDAY SHANKAR,23-Jul-2026 01:57 PM,indraprasthesate.pdf (353.00 KB),BOND WITH ASHOK KUMAR CONTRACTOR,Technical,Technical bid open,SHUBHAM PARLE,25-May-2026 02:22 PM,technical_2148200.pdf,E E RED MRT,Internal,"EE , DAO , AE RED MEERUT",UDAY SHANKAR,31-May-2026 05:21 PM,05-Jun-2026 04:00 PM,techsummary_2148200.pdf (212.28 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6115660,M/S ANUJ INTERLOCKING,19-May-2026 07:14 PM,Rejected-Finance,Rate high,23-Jul-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,AOC
